row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,0,0,3445993,5379484,1,730,fagusilv,90,1.2574,16,0,44.3013,25.6356,0.3840,0.8051,5.8003,0.0000,0.0465,0.9193,0.6029,17.2920
0,1,1,3446018,5379484,1,731,fagusilv,230,18.8333,1,0,159.8920,42.6744,0.5885,0.9332,3.2131,0.0000,0.0094,0.9842,0.6024,2.9300
0,2,2,3446043,5379484,1,731,piceabie,20,0.0173,38,9,9.2529,8.3089,0.0772,0.0430,5.8457,0.0000,0.0214,0.9450,0.7466,8.8038
0,2,2,3446043,5379484,1,731,fagusilv,20,0.0537,116,0,12.3076,10.1841,0.4555,0.8768,5.8457,0.0000,0.0214,0.9637,0.6024,8.8038
0,3,3,3446068,5379484,1,728,abiealba,20,0.0376,66,0,12.2833,10.4173,0.1608,0.4713,5.8880,0.0000,0.0217,0.9605,0.6451,8.2248
0,3,3,3446068,5379484,1,728,abiealba,10,0.0134,7,0,8.4307,7.7411,0.0558,0.1218,5.8880,0.0000,0.0217,0.9605,0.6451,8.2248
0,3,3,3446068,5379484,1,728,piceabie,20,0.0164,2,12,9.0797,8.1872,0.0600,0.0000,5.8880,0.0000,0.0217,0.9442,0.7477,8.2248
0,3,3,3446068,5379484,1,728,fagusilv,100,2.7879,1,0,62.7521,31.1937,0.8975,0.9923,5.8880,0.0000,0.0217,0.9632,0.6041,8.2248
0,3,3,3446068,5379484,1,728,fagusilv,20,0.0530,50,0,12.2480,10.1461,0.5149,0.9068,5.8880,0.0000,0.0217,0.9632,0.6041,8.2248
0,3,3,3446068,5379484,1,728,fagusilv,10,0.0146,3,0,7.3339,6.8598,0.0584,0.1337,5.8880,0.0000,0.0217,0.9632,0.6041,8.2248
0,4,4,3446093,5379484,1,723,fagusilv,230,19.1062,1,0,161.1424,42.7271,0.5844,0.9317,3.8909,0.0000,0.0101,0.9830,0.6068,1.1374
0,4,4,3446093,5379484,1,723,fagusilv,110,2.6751,1,0,61.6007,30.8992,0.1768,0.4976,3.8909,0.0000,0.0101,0.9830,0.6068,1.1374
0,5,5,3446118,5379484,1,716,abiealba,0,0.0156,91,0,8.9135,8.0842,0.3011,0.0000,6.4026,0.0000,0.0071,0.0000,0.0000,16.2783
0,5,5,3446118,5379484,1,716,piceabie,0,0.0145,92,0,8.6855,7.9090,0.0900,0.0000,6.4026,0.0000,0.0071,0.0000,0.0000,16.2783
0,5,5,3446118,5379484,1,716,fagusilv,0,0.0171,84,0,7.8183,7.1970,0.7685,0.0000,6.4026,0.0000,0.0071,0.0000,0.0000,16.2783
0,6,6,3446143,5379484,1,710,fagusilv,230,19.1388,1,0,161.2915,42.7333,0.5839,0.9315,3.2611,0.0000,0.0079,0.9867,0.6132,1.4217
0,7,7,3446168,5379484,1,706,fagusilv,230,19.1367,1,0,161.2821,42.7330,0.5839,0.9316,3.2608,0.0000,0.0103,0.9826,0.6151,1.3106
