row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,0,0,3445993,5379484,1,730,fagusilv,110,3.9564,5,0,73.5837,33.6806,0.4923,0.8980,4.2946,0.0000,0.1560,0.6928,0.7295,17.0473
0,1,1,3446018,5379484,1,731,abiealba,10,0.0195,32,0,9.6629,8.6124,0.1038,0.3207,5.2297,0.0000,0.1135,0.7712,0.7572,18.5145
0,1,1,3446018,5379484,1,731,piceabie,10,0.0128,2,4,8.3108,7.6432,0.0744,0.0382,5.2297,0.0000,0.1135,0.6578,0.8274,18.5145
0,1,1,3446018,5379484,1,731,fagusilv,110,6.0912,3,0,90.1235,36.6418,0.5487,0.9233,5.2297,0.0000,0.1324,0.7475,0.7291,18.5145
0,1,1,3446018,5379484,1,731,fagusilv,10,0.0255,23,0,9.1578,8.1142,0.1476,0.4533,5.2297,0.0000,0.1324,0.7475,0.7291,18.5145
0,2,2,3446043,5379484,1,731,fagusilv,110,7.1441,3,0,97.3319,37.6767,0.5046,0.9036,4.1455,0.0000,0.1176,0.7797,0.7291,21.4805
0,3,3,3446068,5379484,1,728,abiealba,0,0.0121,38,0,8.1392,7.5328,0.1747,0.0000,4.0816,0.0000,0.1061,0.0000,0.0000,30.0572
0,3,3,3446068,5379484,1,728,fagusilv,110,6.8058,2,0,95.0677,37.3662,0.6452,0.8508,4.0816,0.0000,0.1238,0.7664,0.7303,30.0572
0,3,3,3446068,5379484,1,728,fagusilv,0,0.0127,35,0,6.9363,6.5807,0.2424,0.0000,4.0816,0.0000,0.1238,0.0000,0.0000,30.0572
0,4,4,3446093,5379484,1,723,fagusilv,110,7.0025,3,0,96.3900,37.5491,0.5103,0.8443,4.0775,0.0000,0.1281,0.7571,0.7324,21.1590
0,5,5,3446118,5379484,1,716,abiealba,0,0.0138,31,0,8.5259,7.8089,0.1765,0.0000,4.2165,0.0000,0.1121,0.0000,0.0000,26.2093
0,5,5,3446118,5379484,1,716,piceabie,0,0.0117,10,0,8.0336,7.4456,0.1311,0.0000,4.2165,0.0000,0.1121,0.0000,0.0000,26.2093
0,5,5,3446118,5379484,1,716,fagusilv,110,6.8196,2,0,95.1611,37.3793,0.6448,0.9539,4.2165,0.0000,0.1308,0.7510,0.7352,26.2093
0,5,5,3446118,5379484,1,716,fagusilv,0,0.0149,32,0,7.4009,6.9066,0.2414,0.0000,4.2165,0.0000,0.1308,0.0000,0.0000,26.2093
0,6,6,3446143,5379484,1,710,fagusilv,110,6.0357,4,0,89.7292,36.5812,0.4519,0.8752,4.8136,0.0000,0.1332,0.7456,0.7376,19.9995
0,7,7,3446168,5379484,1,706,piceabie,0,0.0127,87,0,8.2887,7.6275,0.2219,0.0000,4.4060,0.0000,0.1008,0.0000,0.0000,27.3340
0,7,7,3446168,5379484,1,706,fagusilv,110,5.7820,2,0,87.9076,36.2952,0.6815,0.9627,4.4060,0.0000,0.1345,0.7428,0.7394,27.3340
0,8,8,3446193,5379484,1,702,abiealba,0,0.0151,31,0,8.8020,8.0052,0.1958,0.0000,4.1450,0.0000,0.1020,0.0000,0.0000,24.5456
0,8,8,3446193,5379484,1,702,piceabie,0,0.0129,14,0,8.3269,7.6547,0.1409,0.0000,4.1450,0.0000,0.1020,0.0000,0.0000,24.5456
0,8,8,3446193,5379484,1,702,fagusilv,110,6.4220,2,0,92.4416,36.9896,0.6585,0.9574,4.1450,0.0000,0.1359,0.7395,0.7412,24.5456
0,8,8,3446193,5379484,1,702,fagusilv,0,0.0164,25,0,7.6841,7.1038,0.2613,0.0000,4.1450,0.0000,0.1359,0.0000,0.0000,24.5456
0,9,9,3446218,5379484,1,700,fagusilv,110,6.4219,4,0,92.4409,36.9895,0.4337,0.8633,5.0635,0.0000,0.1359,0.7396,0.7421,17.7955
0,10,10,3446243,5379484,1,701,piceabie,110,0.2594,71,0,25.9531,18.7518,0.1895,0.2634,10.0798,0.0000,0.1002,0.7064,0.8354,3.7974
0,11,11,3446268,5379484,1,703,fagusilv,110,7.3897,3,0,98.9479,37.8905,0.4949,0.8988,4.2632,0.0000,0.1260,0.7615,0.7407,21.3617
0,12,12,3446293,5379484,1,704,fagusilv,110,6.4181,4,0,92.4141,36.9856,0.4338,0.8635,5.0610,0.0000,0.1357,0.7401,0.7403,18.4710
0,13,13,3446318,5379484,1,704,fagusilv,110,6.1805,4,0,90.7542,36.7379,0.4450,0.8709,4.9075,0.0000,0.1353,0.7409,0.7403,18.9354
0,14,14,3446343,5379484,1,703,fagusilv,110,6.4106,4,0,92.3622,36.9780,0.4342,0.8637,5.0562,0.0000,0.1358,0.7398,0.7407,18.3934
0,15,15,3446368,5379484,1,702,fagusilv,110,6.3884,3,0,92.2082,36.9553,0.5358,0.9180,3.7814,0.0000,0.1380,0.7348,0.7412,22.6927
0,16,16,3446393,5379484,1,702,fagusilv,110,6.2546,4,0,91.2750,36.8165,0.4415,0.8686,4.9554,0.0000,0.1357,0.7401,0.7412,18.9700
0,17,17,3446418,5379484,1,701,abiealba,0,0.0150,47,0,8.7947,8.0000,0.2196,0.0000,4.3661,0.0000,0.0954,0.0000,0.0000,24.7675
0,17,17,3446418,5379484,1,701,piceabie,0,0.0130,21,0,8.3440,7.6668,0.1336,0.0000,4.3661,0.0000,0.0954,0.0000,0.0000,24.7675
0,17,17,3446418,5379484,1,701,fagusilv,110,6.7112,2,0,94.4263,37.2759,0.6485,0.9549,4.3661,0.0000,0.1272,0.7589,0.7416,24.7675
0,18,18,3446443,5379484,1,697,abiealba,110,2.2957,8,0,65.2057,35.9166,0.4544,0.8752,4.7801,0.0000,0.0986,0.8050,0.7700,19.5655
0,19,19,3446468,5379484,1,694,fagusilv,110,7.5533,3,0,100.0118,38.0278,0.4885,0.8955,4.3414,0.0000,0.1263,0.7610,0.7447,21.6403
0,20,20,3446493,5379484,1,692,abiealba,0,0.0131,29,0,8.3630,7.6928,0.1690,0.0000,4.1612,0.0000,0.0968,0.0000,0.0000,28.5385
0,20,20,3446493,5379484,1,692,piceabie,0,0.0113,6,0,7.9321,7.3731,0.1306,0.0000,4.1612,0.0000,0.0968,0.0000,0.0000,28.5385
0,20,20,3446493,5379484,1,692,fagusilv,110,7.3481,2,0,98.6755,37.8549,0.6270,0.9492,4.1612,0.0000,0.1291,0.7548,0.7456,28.5385
0,20,20,3446493,5379484,1,692,fagusilv,0,0.0139,30,0,7.1935,6.7614,0.2240,0.0000,4.1612,0.0000,0.1291,0.0000,0.0000,28.5385
0,21,21,3446518,5379484,1,688,abiealba,0,0.0125,33,0,8.2245,7.5939,0.1465,0.0000,4.3635,0.0000,0.0990,0.0000,0.0000,28.2381
0,21,21,3446518,5379484,1,688,fagusilv,110,5.0743,3,0,82.6339,35.4115,0.5958,0.8560,4.3635,0.0000,0.1320,0.7483,0.7473,28.2381
0,21,21,3446518,5379484,1,688,fagusilv,0,0.0132,28,0,7.0386,6.6526,0.1935,0.0000,4.3635,0.0000,0.1320,0.0000,0.0000,28.2381
0,22,22,3446543,5379484,1,684,abiealba,110,2.1660,8,0,63.5300,35.3596,0.4689,0.8570,4.5898,0.0000,0.1033,0.7943,0.7750,19.6512
0,23,23,3446568,5379484,1,678,abiealba,10,0.0193,31,0,9.6156,8.5792,0.1669,0.5010,4.8363,0.0000,0.1021,0.7972,0.7774,22.5631
0,23,23,3446568,5379484,1,678,abiealba,0,0.0140,16,0,8.5629,7.8353,0.1020,0.0000,4.8363,0.0000,0.1021,0.0000,0.0000,22.5631
0,23,23,3446568,5379484,1,678,fagusilv,110,6.8334,2,0,95.2547,37.3923,0.6443,0.9538,4.8363,0.0000,0.1361,0.7392,0.7516,22.5631
0,23,23,3446568,5379484,1,678,fagusilv,10,0.0247,25,0,9.0403,8.0346,0.2387,0.6480,4.8363,0.0000,0.1361,0.7392,0.7516,22.5631
0,23,23,3446568,5379484,1,678,fagusilv,0,0.0151,13,0,7.4260,6.9241,0.1175,0.0000,4.8363,0.0000,0.1361,0.0000,0.0000,22.5631
0,24,24,3446593,5379484,1,671,fagusilv,110,6.8148,3,0,95.1289,37.3748,0.5179,0.9100,3.9873,0.0000,0.1383,0.7342,0.7546,18.3217
0,25,25,3446618,5379484,1,664,fagusilv,110,6.9071,3,0,95.7510,37.4613,0.5142,0.8474,4.0317,0.0000,0.1402,0.7298,0.7576,23.4558
0,26,26,3446643,5379484,1,658,fagusilv,110,6.9832,3,0,96.2612,37.5315,0.5111,0.9068,4.0683,0.0000,0.1379,0.7351,0.7601,20.6645
0,27,27,3446668,5379484,1,653,fagusilv,110,6.5383,4,0,93.2439,37.1066,0.4283,0.8593,5.1385,0.0000,0.1439,0.7213,0.7621,19.6073
0,28,28,3446693,5379484,1,651,fagusilv,110,6.8641,3,0,95.4614,37.4211,0.5159,0.9090,4.0110,0.0000,0.1406,0.7289,0.7630,21.2421
