decade, abiealba, piceabie, fagusilv, elevation, area
8, 0, 0, 192, 655, 0.0625
8, 0, 0, 214.4, 656, 0.3125
8, 0, 0, 217.143, 657, 0.4375
8, 0, 0, 208, 658, 0.4375
8, 0, 0, 194, 659, 0.5
8, 0, 0, 201.143, 660, 0.4375
8, 86.8571, 0, 185.143, 661, 0.4375
8, 105.6, 0, 169.6, 662, 0.3125
8, 0, 0, 201.6, 663, 0.3125
8, 32, 0, 249.143, 664, 0.4375
8, 200, 0, 192, 665, 0.25
8, 0, 0, 197.333, 666, 0.1875
8, 0, 0, 219.429, 667, 0.4375
8, 0, 0, 192, 668, 0.5
8, 176, 0, 177.6, 669, 0.625
8, 50.6667, 0, 232, 670, 0.375
8, 280, 0, 104, 671, 0.375
8, 364.8, 0, 70.4, 672, 0.3125
8, 0, 0, 196, 673, 0.25
8, 49.3333, 0, 182.667, 674, 0.75
8, 0, 0, 184, 675, 0.25
8, 872, 0, 96, 676, 0.125
8, 84.5714, 0, 187.429, 677, 0.4375
8, 53.8182, 0, 184.727, 678, 0.6875
8, 289.778, 0, 133.333, 679, 0.5625
8, 64, 0, 183.111, 680, 0.5625
8, 82.6667, 0, 173.333, 681, 0.375
8, 0, 0, 188.8, 682, 0.3125
8, 0, 0, 192, 683, 0.25
8, 64, 0, 168.889, 684, 0.5625
8, 0, 0, 195.2, 685, 0.3125
8, 0, 0, 206.222, 686, 0.5625
8, 254.222, 0, 128, 687, 0.5625
8, 0, 0, 211.2, 688, 0.3125
8, 100.571, 0, 171.429, 689, 0.4375
8, 0, 0, 213.333, 690, 0.375
8, 326.857, 0, 144, 691, 0.4375
8, 0, 0, 198.667, 692, 0.75
8, 0, 0, 195.2, 693, 0.3125
8, 0, 0, 188, 694, 0.25
8, 306.667, 0, 149.333, 695, 0.375
8, 0, 0, 202.667, 696, 0.1875
8, 72, 168, 146, 697, 0.5
8, 51.6923, 0, 189.538, 698, 0.8125
8, 0, 0, 212, 699, 0.25
8, 54.6667, 0, 206.667, 700, 0.75
8, 105.143, 242.286, 125.714, 701, 0.4375
8, 116.364, 0, 174.545, 702, 0.6875
8, 45.7143, 0, 224, 703, 0.4375
8, 0, 0, 211.2, 704, 0.625
8, 92.3077, 129.231, 153.846, 705, 0.8125
8, 68, 0, 201, 706, 1
8, 0, 0, 237.091, 707, 0.6875
8, 97.3333, 0, 217.333, 708, 0.75
8, 211.556, 0, 131.556, 709, 0.5625
8, 43.4286, 0, 197.714, 710, 0.875
8, 66.9091, 0, 193.455, 711, 0.6875
8, 0, 115, 202, 712, 1
8, 0, 0, 209.333, 713, 0.75
8, 60.4444, 0, 188.444, 714, 0.5625
8, 34.6667, 107.556, 190.222, 715, 1.125
8, 0, 0, 208, 716, 0.875
8, 0, 0, 200, 717, 0.5
8, 0, 0, 213.333, 718, 0.5625
8, 17.2308, 0, 203.077, 719, 0.8125
8, 0, 0, 219.429, 720, 0.4375
8, 55.2727, 0, 184.727, 721, 0.6875
8, 0, 0, 222.769, 722, 0.8125
8, 0, 0, 200, 723, 0.375
8, 52.9231, 0, 176, 724, 0.8125
8, 0, 0, 189.714, 725, 0.4375
8, 38, 223, 163, 726, 1
8, 151.111, 0, 163.556, 727, 0.5625
8, 62.5455, 183.273, 152.727, 728, 0.6875
8, 222.545, 0, 184.727, 729, 0.6875
8, 42.1818, 144, 194.909, 730, 0.6875
8, 62.4, 0, 187.2, 731, 0.625
8, 181.333, 138.667, 165.333, 732, 0.9375
8, 46.4, 97.6, 190.4, 733, 0.625
8, 137.6, 0, 185.6, 734, 0.625
8, 210.824, 129.882, 160, 735, 1.0625
8, 0, 0, 218.667, 736, 0.5625
8, 0, 0, 224, 737, 0.75
8, 0, 232.889, 170.667, 738, 0.5625
8, 62.2222, 94.2222, 177.778, 739, 0.5625
8, 68, 0, 194.667, 740, 0.75
8, 0, 0, 243.2, 741, 0.625
8, 272, 0, 193.778, 742, 0.5625
8, 113.455, 0, 202.182, 743, 0.6875
8, 125, 127, 179, 744, 1
8, 0, 0, 217.6, 745, 0.625
8, 0, 84.8, 206.4, 746, 0.625
8, 106.667, 0, 225.333, 747, 0.75
8, 38.8571, 0, 258.286, 748, 0.4375
8, 45.7143, 0, 259.429, 749, 0.875
8, 144, 0, 209.143, 750, 0.875
8, 43.2, 0, 225.6, 751, 0.625
8, 70.2222, 0, 216, 752, 1.125
8, 128, 0, 204, 753, 0.75
8, 67.5556, 0, 225.778, 754, 0.5625
8, 43.6364, 0, 231.273, 755, 0.6875
8, 37.7143, 70.8571, 220.571, 756, 0.875
8, 258.286, 0, 258.286, 757, 0.4375
8, 54.4, 81.6, 196.8, 758, 0.625
8, 110.769, 0, 210.462, 759, 0.8125
8, 0, 0, 205.091, 760, 0.6875
8, 156.571, 0, 243.429, 761, 0.875
8, 119.385, 0, 246.154, 762, 0.8125
8, 88, 0, 232, 763, 0.375
8, 70, 258, 198, 764, 0.5
8, 40.5333, 0, 221.867, 765, 0.9375
8, 0, 0, 236.8, 766, 0.625
8, 0, 0, 270.222, 767, 0.5625
8, 130.667, 0, 225.333, 768, 0.75
8, 112, 68.5714, 235.429, 769, 0.4375
8, 0, 118, 188, 770, 0.5
8, 112, 145.231, 224, 771, 0.8125
8, 106.667, 92.4444, 183.111, 772, 0.5625
8, 80, 90.6667, 218.667, 773, 0.9375
8, 70.6667, 0, 249.333, 774, 0.75
8, 0, 0, 254, 775, 0.5
8, 2.28571, 0, 294.857, 776, 0.4375
8, 6.4, 0, 281.6, 777, 0.625
8, 81.7778, 7.11111, 231.111, 778, 0.5625
8, 138.667, 0, 261.333, 779, 0.5625
8, 1.33333, 74.6667, 232, 780, 0.75
8, 40.8, 12, 253.6, 781, 1.25
8, 0, 0, 256, 782, 0.625
8, 131.2, 92.8, 222.4, 783, 0.625
8, 79, 196, 203, 784, 1
8, 124.8, 0, 225.6, 785, 0.625
8, 195.2, 204.8, 172.8, 786, 0.3125
8, 56.6154, 2.46154, 220.308, 787, 0.8125
8, 166.4, 0, 240, 788, 0.625
8, 84.8, 0, 248, 789, 0.625
8, 93.5385, 162.462, 219.077, 790, 0.8125
8, 72.7273, 0, 226.909, 791, 0.6875
8, 112, 0, 225.143, 792, 0.875
8, 48, 54.2222, 259.556, 793, 1.125
8, 158.667, 158.667, 190.667, 794, 0.75
8, 0, 160, 201.846, 795, 0.8125
8, 45.0909, 1.45455, 226.909, 796, 0.6875
8, 0, 469.333, 205.333, 797, 0.375
8, 104.533, 70.4, 213.333, 798, 0.9375
8, 0, 0, 270.222, 799, 0.5625
8, 60.5714, 0, 238.857, 800, 0.875
8, 37.7143, 1.14286, 264, 801, 0.875
8, 226.667, 154.667, 130.667, 802, 0.375
8, 120, 0, 249.6, 803, 0.625
8, 20, 98.6667, 257.333, 804, 0.75
8, 67.5556, 0, 259.556, 805, 0.5625
8, 41.6, 20.2667, 240, 806, 0.9375
8, 0, 273.231, 222.769, 807, 0.8125
8, 0, 107.2, 230.4, 808, 0.625
8, 0, 104, 227.2, 809, 0.625
8, 0, 240, 218.667, 810, 0.75
8, 38.1538, 148.923, 260.923, 811, 0.8125
8, 0, 100.571, 267.429, 812, 0.4375
8, 88.8889, 0, 254.222, 813, 0.5625
8, 0, 99.4286, 262.857, 814, 0.875
8, 48, 72.5333, 227.2, 815, 0.9375
8, 162.909, 0, 286.545, 816, 0.6875
8, 0, 134.4, 262.4, 817, 0.625
8, 0, 0, 276.571, 818, 0.4375
8, 98, 5, 253, 819, 1
8, 0, 248.727, 221.091, 820, 0.6875
8, 0, 0, 269.333, 821, 0.75
8, 56.6154, 0, 267.077, 822, 0.8125
8, 0, 124.444, 245.333, 823, 0.5625
8, 147.2, 0, 278.4, 824, 0.3125
8, 66.4615, 0, 248.615, 825, 0.8125
8, 128, 32, 236, 826, 0.75
8, 0, 123.429, 285.714, 827, 0.4375
8, 132.706, 32.9412, 246.588, 828, 1.0625
8, 0, 65.0667, 282.667, 829, 0.9375
8, 0, 69.8182, 254.545, 830, 0.6875
8, 0, 0, 308.267, 831, 0.9375
8, 104, 0, 294, 832, 0.5
8, 0, 132, 220, 833, 0.5
8, 0, 321.778, 216.889, 834, 0.5625
8, 6.4, 3.2, 292.8, 835, 0.625
8, 0, 0, 300.308, 836, 0.8125
8, 0, 0, 301.714, 837, 0.4375
8, 68.8, 94.4, 249.6, 838, 0.625
8, 51.6923, 158.769, 233.846, 839, 0.8125
8, 0, 224, 262.667, 840, 0.75
8, 0, 1, 330, 841, 1
8, 0, 241.231, 236.308, 842, 0.8125
8, 52.3636, 0, 263.273, 843, 0.6875
8, 60.8, 137.6, 236.8, 844, 0.625
8, 0, 82.6667, 277.333, 845, 0.75
8, 0, 140, 256, 846, 0.5
8, 164.8, 196.8, 190.4, 847, 0.625
8, 0, 0, 323.692, 848, 0.8125
8, 129.333, 72, 198.667, 849, 0.75
8, 34.8235, 101.647, 259.765, 850, 1.0625
8, 0, 0, 325.333, 851, 0.375
8, 0, 206.667, 280, 852, 0.75
8, 0, 106, 260, 853, 0.5
8, 0, 82.6667, 293.333, 854, 0.75
8, 0, 90.1818, 250.182, 855, 0.6875
8, 6.66667, 1.33333, 298.667, 856, 0.75
8, 0, 0, 331.294, 857, 1.0625
8, 0, 0, 297.6, 858, 0.625
8, 0, 128, 254, 859, 0.5
8, 180, 0, 292, 860, 0.75
8, 48, 0, 289.143, 861, 0.875
8, 0, 312.8, 214.4, 862, 1.25
8, 0, 0, 318.769, 863, 0.8125
8, 71.2727, 0, 264.727, 864, 0.6875
8, 94.4762, 80, 255.238, 865, 1.3125
8, 45.7143, 0, 270.857, 866, 0.875
8, 106.667, 6.09524, 272.762, 867, 1.3125
8, 192.941, 0, 261.647, 868, 1.0625
8, 0, 76.3077, 278.154, 869, 0.8125
8, 77, 96, 273, 870, 1
8, 109.176, 47.0588, 294.588, 871, 1.0625
8, 155.294, 1.88235, 271.059, 872, 1.0625
8, 0, 176.941, 310.588, 873, 1.0625
8, 48, 61.7143, 302.476, 874, 1.3125
8, 1.88235, 5.64706, 322.824, 875, 1.0625
8, 131.765, 52.7059, 288.941, 876, 1.0625
8, 14.8571, 166.857, 272, 877, 0.875
8, 6.4, 4.26667, 329.6, 878, 0.9375
8, 26.1818, 120.727, 314.182, 879, 1.375
8, 62.8571, 96, 283.429, 880, 0.875
8, 77, 124, 269, 881, 1
8, 19.2, 6.4, 316.8, 882, 0.9375
8, 44.4444, 104.889, 276.444, 883, 1.125
8, 15.0588, 130.824, 295.529, 884, 1.0625
8, 77, 125, 271, 885, 1
8, 135.2, 57.6, 296.8, 886, 1.25
8, 12.8, 4.26667, 339.2, 887, 0.9375
8, 49.7143, 130.857, 282.857, 888, 1.75
8, 80.9412, 187.294, 277.647, 889, 1.0625
8, 0, 121.6, 324.8, 890, 0.625
8, 55, 75, 336, 891, 1
8, 153.263, 122.947, 277.895, 892, 1.1875
8, 10.1818, 0.727273, 351.273, 893, 1.375
8, 46.08, 42.88, 317.44, 894, 1.5625
8, 68.5714, 132.571, 297.143, 895, 0.875
8, 39.4667, 206.933, 310.4, 896, 0.9375
8, 34.2857, 158.476, 333.714, 897, 1.3125
8, 44.8, 243.2, 268, 898, 1.25
8, 1.88235, 150.588, 336.941, 899, 1.0625
8, 94.7692, 206.769, 260.923, 900, 0.8125
8, 68.4444, 44.4444, 298.667, 901, 1.125
8, 23.619, 159.238, 312.381, 902, 1.3125
8, 110, 52, 359, 903, 1
8, 48.9412, 41.4118, 336, 904, 1.0625
8, 25.6, 311.2, 288, 905, 1.25
8, 22.1538, 25.8462, 359.385, 906, 0.8125
8, 37.3333, 5.33333, 368, 907, 0.75
8, 0, 61.1765, 338.824, 908, 1.0625
8, 34.7826, 27.8261, 386.087, 909, 1.4375
8, 16, 0, 369.455, 910, 0.6875
8, 21.8947, 68.2105, 368, 911, 1.1875
8, 124.444, 0, 345.778, 912, 1.125
8, 15.0588, 144, 352, 913, 1.0625
8, 75.7333, 197.333, 286.933, 914, 0.9375
8, 21.3333, 54.0952, 374.857, 915, 1.3125
8, 73.2632, 68.2105, 345.263, 916, 1.1875
8, 122, 190, 300.667, 917, 1.5
8, 1.6, 9.6, 382.4, 918, 0.625
8, 104.889, 86.2222, 329.778, 919, 1.125
8, 31.2727, 162.182, 350.545, 920, 1.375
8, 0.761905, 195.81, 319.238, 921, 1.3125
8, 12.16, 14.08, 364.8, 922, 1.5625
8, 75.2, 122.4, 350.4, 923, 1.25
8, 51.3684, 137.263, 330.105, 924, 1.1875
8, 195.692, 147.692, 321.231, 925, 0.8125
8, 8.88889, 106.667, 357.333, 926, 1.125
8, 150.857, 0, 346.286, 927, 0.875
8, 49.1429, 126.857, 356, 928, 1.75
8, 71.2727, 247.273, 316.364, 929, 1.375
8, 26.3529, 125.176, 343.529, 930, 1.0625
8, 60.9524, 179.81, 335.238, 931, 1.3125
8, 29.7143, 100, 365.714, 932, 1.75
8, 30.6667, 148.667, 321.333, 933, 1.5
8, 6.58824, 48.9412, 364.235, 934, 1.0625
8, 72, 30.5455, 345.455, 935, 1.375
8, 33.92, 239.36, 323.84, 936, 1.5625
8, 39.68, 131.2, 353.28, 937, 1.5625
8, 113.185, 99.5556, 332.444, 938, 1.6875
8, 0, 36.2105, 366.316, 939, 1.1875
8, 8, 215.467, 321.6, 940, 1.875
8, 36, 166, 342.667, 941, 1.5
8, 25.2903, 63.4839, 368.516, 942, 1.9375
8, 5.71429, 208, 342.857, 943, 0.875
8, 68.5714, 52.5714, 349.714, 944, 1.3125
8, 21.9259, 137.481, 344.889, 945, 1.6875
8, 232.8, 84.8, 317.6, 946, 1.25
8, 30.5455, 90.1818, 362.182, 947, 2.0625
8, 49.7778, 5.33333, 400, 948, 1.125
8, 26.8108, 132.324, 371.892, 949, 2.3125
8, 124.387, 23.7419, 362.839, 950, 1.9375
8, 51.7647, 40.4706, 358.588, 951, 2.125
8, 32, 46.9333, 369.067, 952, 1.875
8, 119.024, 120.585, 355.902, 953, 2.5625
8, 23.4667, 186.133, 354.133, 954, 1.875
8, 8.88889, 171.378, 345.956, 955, 2.8125
8, 16.7111, 4.26667, 391.467, 956, 2.8125
8, 24.7742, 90.8387, 388.645, 957, 1.9375
8, 12.1212, 112, 362.182, 958, 2.0625
8, 19.2, 279.68, 319.36, 959, 1.5625
8, 11.3333, 254, 346.667, 960, 1.5
8, 67.5556, 52.7407, 381.037, 961, 1.6875
8, 74.6667, 0, 409.333, 962, 0.75
8, 19.2, 24.5333, 414.933, 963, 0.9375
8, 83.3684, 253.474, 298.105, 964, 1.1875
8, 131.692, 153.846, 315.077, 965, 0.8125
8, 1.23077, 2.46154, 423.385, 966, 0.8125
8, 132.571, 66.2857, 384, 967, 0.875
8, 144, 66.8235, 359.529, 968, 1.0625
8, 69.3333, 1.77778, 390.222, 969, 1.125
8, 6.85714, 2.28571, 416, 970, 0.875
8, 10.6667, 262, 355.333, 971, 1.5
8, 12.9524, 161.524, 360.381, 972, 1.3125
8, 18.9091, 250.909, 370.909, 973, 1.375
8, 4, 71, 399, 974, 1
8, 6.09524, 276.571, 356.571, 975, 1.3125
8, 12.2353, 254.118, 367.059, 976, 1.0625
8, 0, 0, 427.429, 977, 0.875
8, 28.8, 134.4, 384, 978, 1.25
8, 0, 184.533, 400, 979, 0.9375
8, 21, 249, 377, 980, 1
8, 20.5714, 2.28571, 442.286, 981, 0.875
8, 45.7143, 2.28571, 422.857, 982, 0.875
8, 41.4118, 238.118, 384.941, 983, 1.0625
8, 46.6667, 140, 390.667, 984, 0.75
8, 4.8, 201.6, 384, 985, 1.25
8, 0, 469.818, 321.455, 986, 0.6875
8, 19.6923, 3.69231, 443.077, 987, 0.8125
8, 19, 151, 396, 988, 1
8, 44.8, 151.467, 392.533, 989, 0.9375
8, 151.2, 87.2, 386.4, 990, 1.25
8, 85.3333, 0, 442.667, 991, 0.1875
9, 0, 0, 112, 603, 0.125
9, 252, 0, 88, 605, 0.25
9, 0, 0, 112, 606, 0.0625
9, 0, 0, 132, 607, 0.25
9, 0, 0, 144, 608, 0.1875
9, 0, 0, 176, 609, 0.0625
9, 336, 0, 250.667, 611, 0.1875
9, 0, 0, 112, 613, 0.125
9, 314.667, 0, 192, 615, 0.1875
9, 281.6, 0, 124.8, 616, 0.3125
9, 117.333, 0, 261.333, 617, 0.1875
9, 152, 0, 56, 618, 0.125
9, 88, 0, 92, 619, 0.25
9, 0, 0, 112, 620, 0.1875
9, 0, 0, 112, 621, 0.125
9, 0, 0, 236.8, 622, 0.3125
9, 309.333, 0, 394.667, 623, 0.1875
9, 106.667, 13.3333, 141.333, 624, 0.375
9, 0, 0, 112, 625, 0.1875
9, 0, 0, 112, 626, 0.1875
9, 232, 0, 328, 627, 0.125
9, 272, 0, 0, 629, 0.0625
9, 0, 400, 84, 630, 0.25
9, 0, 0, 138.667, 631, 0.1875
9, 220.8, 0, 300.8, 632, 0.3125
9, 0, 0, 120, 633, 0.125
9, 154.667, 0, 240, 634, 0.1875
9, 0, 0, 104, 635, 0.125
9, 0, 0, 112, 636, 0.0625
9, 608, 0, 112, 637, 0.0625
9, 0, 0, 96, 638, 0.0625
9, 0, 0, 128, 639, 0.0625
9, 82, 0, 82, 640, 0.5
9, 0, 0, 160, 641, 0.0625
9, 0, 0, 120, 643, 0.125
9, 0, 0, 96, 644, 0.0625
9, 184, 0, 64, 645, 0.125
9, 0, 0, 96, 646, 0.0625
9, 0, 0, 128, 647, 0.25
9, 0, 0, 160, 648, 0.1875
9, 212, 24, 180, 649, 0.25
9, 0, 0, 125.333, 650, 0.375
9, 0, 0, 128, 651, 0.125
9, 0, 0, 128, 652, 0.1875
9, 0, 0, 128, 653, 0.125
9, 57.6, 0, 176, 654, 0.3125
9, 400, 0, 464, 655, 0.0625
9, 70.4, 0, 182.4, 656, 0.3125
9, 0, 0, 134.857, 657, 0.4375
9, 0, 0, 118.857, 658, 0.4375
9, 118, 0, 200, 659, 0.5
9, 0, 0, 114.286, 660, 0.4375
9, 93.7143, 0, 162.286, 661, 0.4375
9, 67.2, 0, 102.4, 662, 0.3125
9, 57.6, 0, 169.6, 663, 0.3125
9, 0, 0, 128, 664, 0.4375
9, 80, 0, 92, 665, 0.25
9, 0, 0, 112, 666, 0.1875
9, 0, 0, 134.857, 667, 0.4375
9, 0, 0, 120, 668, 0.5
9, 136, 0, 139.2, 669, 0.625
9, 106.667, 0, 210.667, 670, 0.375
9, 352, 0, 189.333, 671, 0.375
9, 220.8, 0, 44.8, 672, 0.3125
9, 0, 0, 112, 673, 0.25
9, 173.333, 0, 233.333, 674, 0.75
9, 116, 0, 212, 675, 0.25
9, 648, 0, 64, 676, 0.125
9, 52.5714, 0, 150.857, 677, 0.4375
9, 96, 0, 168.727, 678, 0.6875
9, 193.778, 0, 80, 679, 0.5625
9, 39.1111, 0, 264.889, 680, 0.5625
9, 138.667, 29.3333, 160, 681, 0.375
9, 0, 0, 121.6, 682, 0.3125
9, 0, 0, 120, 683, 0.25
9, 115.556, 0, 167.111, 684, 0.5625
9, 0, 0, 112, 685, 0.3125
9, 49.7778, 0, 165.333, 686, 0.5625
9, 158.222, 0, 76.4444, 687, 0.5625
9, 0, 0, 134.4, 688, 0.3125
9, 107.429, 0, 150.857, 689, 0.4375
9, 128, 0, 114.667, 690, 0.375
9, 219.429, 0, 84.5714, 691, 0.4375
9, 0, 0, 114.667, 692, 0.75
9, 83.2, 0, 182.4, 693, 0.3125
9, 88, 0, 176, 694, 0.25
9, 229.333, 0, 90.6667, 695, 0.375
9, 0, 0, 112, 696, 0.1875
9, 182, 156, 206, 697, 0.5
9, 34.4615, 0, 114.462, 698, 0.8125
9, 0, 0, 120, 699, 0.25
9, 72, 0, 149.333, 700, 0.75
9, 276.571, 233.143, 148.571, 701, 0.4375
9, 209.455, 0, 165.818, 702, 0.6875
9, 0, 0, 123.429, 703, 0.4375
9, 28.8, 16, 158.4, 704, 0.625
9, 118.154, 116.923, 141.538, 705, 0.8125
9, 56, 0, 132, 706, 1
9, 61.0909, 0, 190.545, 707, 0.6875
9, 62.6667, 0, 141.333, 708, 0.75
9, 128, 0, 81.7778, 709, 0.5625
9, 110.857, 5.71429, 174.857, 710, 0.875
9, 40.7273, 0, 180.364, 711, 0.6875
9, 74, 107, 185, 712, 1
9, 32, 0, 158.667, 713, 0.75
9, 42.6667, 0, 186.667, 714, 0.5625
9, 82.6667, 98.6667, 248.889, 715, 1.125
9, 67.4286, 6.85714, 142.857, 716, 0.875
9, 0, 0, 122, 717, 0.5
9, 33.7778, 0, 161.778, 718, 0.5625
9, 65.2308, 11.0769, 173.538, 719, 0.8125
9, 0, 0, 132.571, 720, 0.4375
9, 33.4545, 0, 107.636, 721, 0.6875
9, 98.4615, 0, 128, 722, 0.8125
9, 40, 0, 160, 723, 0.375
9, 36.9231, 25.8462, 198.154, 724, 0.8125
9, 0, 0, 114.286, 725, 0.4375
9, 25, 204, 100, 726, 1
9, 101.333, 0, 101.333, 727, 0.5625
9, 75.6364, 158.545, 136.727, 728, 0.6875
9, 226.909, 0, 177.455, 729, 0.6875
9, 2.90909, 132.364, 129.455, 730, 0.6875
9, 78.4, 0, 153.6, 731, 0.625
9, 132.267, 123.733, 104.533, 732, 0.9375
9, 0, 83.2, 116.8, 733, 0.625
9, 166.4, 0, 179.2, 734, 0.625
9, 147.765, 120.471, 116.706, 735, 1.0625
9, 0, 0, 133.333, 736, 0.5625
9, 49.3333, 0, 129.333, 737, 0.75
9, 0, 206.222, 106.667, 738, 0.5625
9, 37.3333, 74.6667, 106.667, 739, 0.5625
9, 42.6667, 0, 121.333, 740, 0.75
9, 123.2, 0, 232, 741, 0.625
9, 284.444, 0, 177.778, 742, 0.5625
9, 50.9091, 0, 130.909, 743, 0.6875
9, 142, 121, 119, 744, 1
9, 67.2, 0, 132.8, 745, 0.625
9, 0, 72, 121.6, 746, 0.625
9, 76, 0, 184, 747, 0.75
9, 0, 0, 162.286, 748, 0.4375
9, 61.7143, 0, 197.714, 749, 0.875
9, 108.571, 0, 163.429, 750, 0.875
9, 0, 0, 144, 751, 0.625
9, 45.3333, 0, 130.667, 752, 1.125
9, 101.333, 0, 146.667, 753, 0.75
9, 101.333, 0, 241.778, 754, 0.5625
9, 109.091, 0, 199.273, 755, 0.6875
9, 11.4286, 61.7143, 139.429, 756, 0.875
9, 73.1429, 0, 166.857, 757, 0.4375
9, 35.2, 68.8, 126.4, 758, 0.625
9, 82.4615, 0, 153.846, 759, 0.8125
9, 130.909, 8.72727, 296.727, 760, 0.6875
9, 132.571, 0, 170.286, 761, 0.875
9, 27.0769, 0, 162.462, 762, 0.8125
9, 18.6667, 0, 152, 763, 0.375
9, 122, 252, 206, 764, 0.5
9, 84.2667, 0, 179.2, 765, 0.9375
9, 0, 0, 139.2, 766, 0.625
9, 28.4444, 0, 259.556, 767, 0.5625
9, 70.6667, 0, 141.333, 768, 0.75
9, 130.286, 0, 205.714, 769, 0.4375
9, 38, 114, 152, 770, 0.5
9, 60.3077, 126.769, 168.615, 771, 0.8125
9, 60.4444, 78.2222, 112, 772, 0.5625
9, 101.333, 87.4667, 172.8, 773, 0.9375
9, 76, 0, 178.667, 774, 0.75
9, 52, 0, 204, 775, 0.5
9, 0, 0, 187.429, 776, 0.4375
9, 0, 0, 172.8, 777, 0.625
9, 55.1111, 0, 144, 778, 0.5625
9, 60.4444, 0, 161.778, 779, 0.5625
9, 0, 69.3333, 194.667, 780, 0.75
9, 42.4, 0, 168, 781, 1.25
9, 28.8, 0, 190.4, 782, 0.625
9, 73.6, 84.8, 148.8, 783, 0.625
9, 34, 158, 152, 784, 1
9, 70.4, 0, 140.8, 785, 0.625
9, 144, 198.4, 112, 786, 0.3125
9, 68.9231, 0, 155.077, 787, 0.8125
9, 148.8, 0, 169.6, 788, 0.625
9, 54.4, 0, 156.8, 789, 0.625
9, 65.2308, 150.154, 136.615, 790, 0.8125
9, 49.4545, 0, 142.545, 791, 0.6875
9, 65.1429, 0, 180.571, 792, 0.875
9, 28.4444, 49.7778, 158.222, 793, 1.125
9, 106.667, 142.667, 122.667, 794, 0.75
9, 91.0769, 155.077, 190.769, 795, 0.8125
9, 53.8182, 0, 164.364, 796, 0.6875
9, 0, 429.333, 125.333, 797, 0.375
9, 142.933, 65.0667, 157.867, 798, 0.9375
9, 0, 0, 165.333, 799, 0.5625
9, 56, 9.14286, 204.571, 800, 0.875
9, 48, 0, 185.143, 801, 0.875
9, 141.333, 130.667, 82.6667, 802, 0.375
9, 86.4, 0, 152, 803, 0.625
9, 0, 89.3333, 146.667, 804, 0.75
9, 115.556, 0, 215.111, 805, 0.5625
9, 28.8, 0, 150.4, 806, 0.9375
9, 0, 254.769, 135.385, 807, 0.8125
9, 0, 107.2, 142.4, 808, 0.625
9, 0, 97.6, 144, 809, 0.625
9, 0, 217.333, 133.333, 810, 0.75
9, 25.8462, 137.846, 176, 811, 0.8125
9, 0, 93.7143, 157.714, 812, 0.4375
9, 56.8889, 0, 144, 813, 0.5625
9, 69.7143, 70.8571, 212.571, 814, 0.875
9, 83.2, 68.2667, 222.933, 815, 0.9375
9, 119.273, 0, 180.364, 816, 0.6875
9, 62.4, 75.2, 168, 817, 0.625
9, 0, 0, 265.143, 818, 0.4375
9, 94, 0, 173, 819, 1
9, 0, 232.727, 135.273, 820, 0.6875
9, 54.6667, 0, 212, 821, 0.75
9, 36.9231, 0, 164.923, 822, 0.8125
9, 35.5556, 117.333, 183.111, 823, 0.5625
9, 86.4, 0, 182.4, 824, 0.3125
9, 56.6154, 0, 167.385, 825, 0.8125
9, 101.333, 0, 153.333, 826, 0.75
9, 0, 114.286, 180.571, 827, 0.4375
9, 99.7647, 9.41176, 165.647, 828, 1.0625
9, 73.6, 28.8, 212.267, 829, 0.9375
9, 33.4545, 64, 177.455, 830, 0.6875
9, 41.6, 0, 220.8, 831, 0.9375
9, 64, 0, 184, 832, 0.5
9, 0, 126, 140, 833, 0.5
9, 0, 305.778, 128, 834, 0.5625
9, 51.2, 0, 228.8, 835, 0.625
9, 0, 0, 180.923, 836, 0.8125
9, 0, 0, 194.286, 837, 0.4375
9, 41.6, 89.6, 144, 838, 0.625
9, 51.6923, 152.615, 166.154, 839, 0.8125
9, 53.3333, 212, 205.333, 840, 0.75
9, 0, 0, 205, 841, 1
9, 0, 224, 136.615, 842, 0.8125
9, 84.3636, 0, 161.455, 843, 0.6875
9, 41.6, 128, 145.6, 844, 0.625
9, 0, 77.3333, 173.333, 845, 0.75
9, 40, 132, 186, 846, 0.5
9, 121.6, 185.6, 118.4, 847, 0.625
9, 24.6154, 0, 217.846, 848, 0.8125
9, 102.667, 64, 146.667, 849, 0.75
9, 21.6471, 94.1176, 165.647, 850, 1.0625
9, 61.3333, 0, 224, 851, 0.375
9, 0, 190.667, 176, 852, 0.75
9, 40, 98, 192, 853, 0.5
9, 0, 73.3333, 182.667, 854, 0.75
9, 0, 88.7273, 154.182, 855, 0.6875
9, 26.6667, 0, 213.333, 856, 0.75
9, 15.0588, 0, 212.706, 857, 1.0625
9, 0, 0, 190.4, 858, 0.625
9, 0, 116, 150, 859, 0.5
9, 120, 0, 180, 860, 0.75
9, 54.8571, 0, 189.714, 861, 0.875
9, 0, 282.4, 132.8, 862, 1.25
9, 29.5385, 0, 214.154, 863, 0.8125
9, 84.3636, 0, 165.818, 864, 0.6875
9, 60.9524, 76.1905, 161.524, 865, 1.3125
9, 50.2857, 0, 186.286, 866, 0.875
9, 91.4286, 0, 179.048, 867, 1.3125
9, 151.529, 0, 174.118, 868, 1.0625
9, 0, 70.1538, 179.692, 869, 0.8125
9, 32, 70, 177, 870, 1
9, 51.7647, 46.1176, 182.588, 871, 1.0625
9, 105.412, 0, 173.176, 872, 1.0625
