row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,0,0,3445993,5379484,1,730,fagusilv,200,17.8113,1,1,155.1539,42.4634,0.6043,0.9386,3.0529,0.0000,0.3230,0.0000,0.8302,11.7189
0,1,1,3446018,5379484,1,731,fagusilv,40,0.1500,127,0,18.5193,13.9321,0.1783,0.4651,10.4517,0.0000,0.2864,0.2132,0.8300,6.1617
0,2,2,3446043,5379484,1,731,fagusilv,110,7.2092,3,0,97.7624,37.7342,0.5020,0.8976,4.1767,0.0000,0.2506,0.4059,0.8300,19.0952
0,3,3,3446068,5379484,1,728,abiealba,40,0.0602,1,0,14.6747,12.0091,0.6231,0.9404,4.0882,0.0000,0.1955,0.5493,0.8482,18.6487
0,3,3,3446068,5379484,1,728,fagusilv,40,0.1366,12,0,17.8397,13.5426,0.8582,0.9876,4.0882,0.0000,0.2234,0.5052,0.8307,18.6487
0,3,3,3446068,5379484,1,728,fagusilv,0,0.0160,171,0,7.6103,7.0525,0.3662,0.0000,4.0882,0.0000,0.2234,0.0000,0.0000,18.6487
0,4,4,3446093,5379484,1,723,fagusilv,80,1.8571,11,0,52.4240,28.3152,0.4164,0.8481,5.3090,0.0000,0.2329,0.4728,0.8320,20.2285
0,5,5,3446118,5379484,1,716,fagusilv,110,6.9971,4,0,96.3539,37.5441,0.4080,0.8382,5.4333,0.0000,0.2361,0.4613,0.8337,17.9698
0,6,6,3446143,5379484,1,710,abiealba,60,0.1229,33,0,19.3102,14.9505,0.1042,0.2838,6.8776,0.0000,0.2116,0.4944,0.8522,8.0488
0,6,6,3446143,5379484,1,710,abiealba,50,0.0354,3,9,12.0220,10.2402,0.0340,0.0131,6.8776,0.0000,0.2116,0.4944,0.8522,8.0488
0,6,6,3446143,5379484,1,710,fagusilv,60,0.4280,21,0,28.2702,19.0186,0.5569,0.9187,6.8776,0.0000,0.2418,0.4405,0.8352,8.0488
0,6,6,3446143,5379484,1,710,fagusilv,50,0.0600,5,5,12.8652,10.5383,0.0374,0.0305,6.8776,0.0000,0.2418,0.4405,0.8352,8.0488
0,6,6,3446143,5379484,1,710,fagusilv,30,0.0281,1,10,9.5242,8.3611,0.0324,0.0055,6.8776,0.0000,0.2418,0.4405,0.8352,8.0488
0,7,7,3446168,5379484,1,706,fagusilv,10,0.0357,193,0,10.4715,8.9921,0.3700,0.8036,6.0256,0.0000,0.2455,0.4264,0.8363,8.9460
0,8,8,3446193,5379484,1,702,abiealba,120,2.4091,8,0,66.6331,36.3812,0.4423,0.8647,4.9443,0.0000,0.1927,0.5582,0.8542,19.7352
0,9,9,3446218,5379484,1,700,abiealba,0,0.0163,131,0,9.0557,8.1849,0.1297,0.0000,6.4954,0.0000,0.1914,0.0000,0.0000,14.1603
