row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,0,0,3445993,5379484,1,730,abiealba,0,0.0123,46,0,8.1774,7.5602,0.2151,0.0000,3.7954,0.0000,0.2307,0.0000,0.0000,27.6432
0,0,0,3445993,5379484,1,730,fagusilv,120,4.9762,2,0,81.8781,35.2776,0.7119,0.8514,3.7954,0.0000,0.2692,0.3206,0.6750,27.6432
0,0,0,3445993,5379484,1,730,fagusilv,0,0.0129,42,0,6.9791,6.6108,0.3203,0.0000,3.7954,0.0000,0.2692,0.0000,0.0000,27.6432
0,1,1,3446018,5379484,1,731,fagusilv,240,19.0478,1,0,160.8756,42.7160,0.5852,0.9320,3.2468,0.0000,0.2476,0.4179,0.6744,6.6266
0,2,2,3446043,5379484,1,731,abiealba,30,0.0304,92,4,11.3590,9.7880,0.0428,0.0691,8.7135,0.0000,0.1815,0.5932,0.7082,6.6933
0,2,2,3446043,5379484,1,731,fagusilv,30,0.0997,82,0,15.7328,12.3035,0.4300,0.8594,8.7135,0.0000,0.2117,0.5424,0.6744,6.6933
0,3,3,3446068,5379484,1,728,fagusilv,100,4.1756,5,0,75.4411,34.0597,0.4775,0.8874,4.4805,0.0000,0.2212,0.5126,0.6760,19.5165
0,4,4,3446093,5379484,1,723,abiealba,0,0.0164,146,0,9.0661,8.1922,0.1853,0.0000,6.0631,0.0000,0.2019,0.0000,0.0000,14.3305
0,4,4,3446093,5379484,1,723,fagusilv,0,0.0180,104,0,7.9789,7.3082,0.7136,0.0000,6.0631,0.0000,0.2356,0.0000,0.0000,14.3305
0,5,5,3446118,5379484,1,716,abiealba,30,0.0330,90,1,11.7028,10.0230,0.0497,0.0966,8.4733,0.0000,0.1945,0.5525,0.7150,5.8466
0,5,5,3446118,5379484,1,716,fagusilv,30,0.1010,76,0,15.8197,12.3555,0.4541,0.8714,8.4733,0.0000,0.2269,0.4935,0.6821,5.8466
0,6,6,3446143,5379484,1,710,fagusilv,120,8.3560,3,0,105.1006,38.6490,0.4587,0.8727,4.7236,0.0000,0.2421,0.4392,0.6851,16.2569
0,7,7,3446168,5379484,1,706,fagusilv,240,19.3966,1,0,162.4667,42.7817,0.5800,0.9301,3.3016,0.0000,0.2485,0.4141,0.6871,0.8696
0,8,8,3446193,5379484,1,702,abiealba,40,0.0970,121,0,17.6119,13.8944,0.2127,0.5906,9.3821,0.0000,0.2011,0.5309,0.7212,6.1273
0,9,9,3446218,5379484,1,700,fagusilv,240,19.4705,1,0,162.8024,42.7953,0.5789,0.9297,3.3132,0.0000,0.2491,0.4119,0.6900,1.2620
0,10,10,3446243,5379484,1,701,fagusilv,240,19.6002,1,0,163.3912,42.8190,0.5769,0.9290,3.3336,0.0000,0.2325,0.4744,0.6895,0.7631
0,11,11,3446268,5379484,1,703,fagusilv,240,19.4999,1,0,162.9361,42.8007,0.5784,0.9295,3.3178,0.0000,0.2332,0.4719,0.6885,0.9755
0,12,12,3446293,5379484,1,704,abiealba,20,0.0269,112,0,10.8502,9.4382,0.0656,0.1560,8.1814,0.0000,0.2005,0.5330,0.7204,10.4770
0,12,12,3446293,5379484,1,704,fagusilv,20,0.0587,94,0,12.7520,10.4667,0.5082,0.9003,8.1814,0.0000,0.2339,0.4695,0.6881,10.4770
0,13,13,3446318,5379484,1,704,abiealba,100,1.6791,11,0,56.7505,32.9715,0.4176,0.8473,5.2923,0.0000,0.2014,0.5299,0.7204,16.9770
0,14,14,3446343,5379484,1,703,fagusilv,240,19.4425,1,0,162.6751,42.7901,0.5793,0.9299,4.2611,0.0000,0.2430,0.4361,0.6885,0.7912
0,14,14,3446343,5379484,1,703,fagusilv,120,4.5100,1,0,78.1914,34.5977,0.1634,0.4649,4.2611,0.0000,0.2430,0.4361,0.6885,0.7912
0,15,15,3446368,5379484,1,702,fagusilv,240,19.4611,1,0,162.7598,42.7936,0.5790,0.9298,3.3117,0.0000,0.2489,0.4128,0.6890,0.8827
0,16,16,3446393,5379484,1,702,fagusilv,240,19.4640,1,0,162.7731,42.7941,0.5790,0.9297,4.2248,0.0000,0.2433,0.4349,0.6890,0.8045
0,16,16,3446393,5379484,1,702,fagusilv,120,4.2736,1,0,76.2572,34.2222,0.1642,0.4669,4.2248,0.0000,0.2433,0.4349,0.6890,0.8045
0,17,17,3446418,5379484,1,701,fagusilv,80,1.4456,13,0,47.0301,26.5807,0.4228,0.8110,5.2168,0.0000,0.2203,0.5153,0.6895,13.4059
0,18,18,3446443,5379484,1,697,abiealba,30,0.0241,21,10,10.4249,9.1439,0.0319,0.0129,7.3712,0.0000,0.1912,0.5633,0.7234,6.2320
0,18,18,3446443,5379484,1,697,fagusilv,30,0.1020,105,0,15.8786,12.3908,0.3336,0.7704,7.3712,0.0000,0.2230,0.5065,0.6915,6.2320
0,19,19,3446468,5379484,1,694,abiealba,30,0.0308,28,5,11.4173,9.8279,0.0356,0.0326,7.4110,0.0000,0.1880,0.5732,0.7247,8.8237
0,19,19,3446468,5379484,1,694,fagusilv,30,0.1028,99,0,15.9297,12.4213,0.3532,0.7912,7.4110,0.0000,0.2193,0.5186,0.6929,8.8237
0,20,20,3446493,5379484,1,692,abiealba,240,11.9262,2,0,143.2632,51.6985,0.5101,0.8996,4.0800,0.0000,0.1979,0.5415,0.7256,2.2356
0,21,21,3446518,5379484,1,688,abiealba,40,0.0697,19,0,15.5174,12.5578,0.2183,0.5841,6.0596,0.0000,0.1970,0.5446,0.7273,10.1908
0,21,21,3446518,5379484,1,688,abiealba,30,0.0299,12,0,11.2940,9.7435,0.0948,0.2589,6.0596,0.0000,0.1970,0.5446,0.7273,10.1908
0,21,21,3446518,5379484,1,688,abiealba,20,0.0184,8,0,9.4465,8.4604,0.0712,0.1741,6.0596,0.0000,0.1970,0.5446,0.7273,10.1908
0,21,21,3446518,5379484,1,688,abiealba,10,0.0138,14,0,8.5316,7.8130,0.0543,0.1072,6.0596,0.0000,0.1970,0.5446,0.7273,10.1908
0,21,21,3446518,5379484,1,688,fagusilv,70,0.6214,5,0,32.9521,21.1559,0.8346,0.9862,6.0596,0.0000,0.2298,0.4838,0.6958,10.1908
0,21,21,3446518,5379484,1,688,fagusilv,40,0.1479,19,0,18.4158,13.8731,0.4477,0.8664,6.0596,0.0000,0.2298,0.4838,0.6958,10.1908
0,21,21,3446518,5379484,1,688,fagusilv,30,0.0500,18,0,11.9642,9.9642,0.1296,0.3672,6.0596,0.0000,0.2298,0.4838,0.6958,10.1908
0,21,21,3446518,5379484,1,688,fagusilv,20,0.0226,8,0,8.7260,7.8210,0.0787,0.2020,6.0596,0.0000,0.2298,0.4838,0.6958,10.1908
0,21,21,3446518,5379484,1,688,fagusilv,10,0.0156,15,0,7.5277,6.9950,0.0630,0.1421,6.0596,0.0000,0.2298,0.4838,0.6958,10.1908
0,22,22,3446543,5379484,1,684,fagusilv,110,5.8543,4,0,88.4303,36.3783,0.4608,0.8761,4.6957,0.0000,0.2340,0.4689,0.6978,14.5859
0,23,23,3446568,5379484,1,678,abiealba,120,2.4645,8,0,67.3189,36.6011,0.4365,0.8275,5.0239,0.0000,0.2039,0.5214,0.7316,18.4259
0,24,24,3446593,5379484,1,671,abiealba,50,0.0832,30,0,16.6046,13.2564,0.0995,0.2979,6.7264,0.0000,0.2038,0.5216,0.7346,7.7877
0,24,24,3446593,5379484,1,671,abiealba,40,0.0264,7,2,10.7881,9.3953,0.0439,0.0772,6.7264,0.0000,0.2038,0.5216,0.7346,7.7877
0,24,24,3446593,5379484,1,671,abiealba,30,0.0188,2,7,9.5322,8.5207,0.0377,0.0480,6.7264,0.0000,0.2038,0.5216,0.7346,7.7877
0,24,24,3446593,5379484,1,671,fagusilv,50,0.2565,33,0,22.9648,16.3641,0.5241,0.9113,6.7264,0.0000,0.2378,0.4554,0.7039,7.7877
0,24,24,3446593,5379484,1,671,fagusilv,40,0.0377,4,2,10.7012,9.1434,0.0478,0.0949,6.7264,0.0000,0.2378,0.4554,0.7039,7.7877
0,24,24,3446593,5379484,1,671,fagusilv,30,0.0233,5,3,8.8382,7.8974,0.0396,0.0570,6.7264,0.0000,0.2378,0.4554,0.7039,7.7877
0,24,24,3446593,5379484,1,671,fagusilv,20,0.0167,7,9,7.7346,7.1389,0.0362,0.0407,6.7264,0.0000,0.2378,0.4554,0.7039,7.7877
0,25,25,3446618,5379484,1,664,abiealba,240,12.1244,2,0,144.4788,51.8351,0.5055,0.8972,4.1341,0.0000,0.2110,0.4966,0.7375,2.1356
0,26,26,3446643,5379484,1,658,fagusilv,240,20.0094,1,0,165.2391,42.8916,0.5708,0.9267,3.3979,0.0000,0.2502,0.4073,0.7099,0.6140
0,27,27,3446668,5379484,1,653,abiealba,0,0.0131,31,0,8.3631,7.6929,0.1550,0.0000,4.2325,0.0000,0.2113,0.0000,0.0000,26.2891
0,27,27,3446668,5379484,1,653,fagusilv,120,8.1032,2,0,103.5204,38.4622,0.6027,0.9392,4.2325,0.0000,0.2465,0.4224,0.7122,26.2891
0,27,27,3446668,5379484,1,653,fagusilv,0,0.0139,25,0,7.1845,6.7551,0.2014,0.0000,4.2325,0.0000,0.2465,0.0000,0.0000,26.2891
0,28,28,3446693,5379484,1,651,abiealba,240,12.2186,1,0,145.0536,51.8989,0.7095,0.9663,6.5078,0.0000,0.2071,0.5102,0.7428,4.4543
0,28,28,3446693,5379484,1,651,abiealba,30,0.0407,39,0,12.6552,10.6683,0.1037,0.3010,6.5078,0.0000,0.2071,0.5102,0.7428,4.4543
0,28,28,3446693,5379484,1,651,abiealba,20,0.0169,17,2,9.1752,8.2693,0.0475,0.0863,6.5078,0.0000,0.2071,0.5102,0.7428,4.4543
0,28,28,3446693,5379484,1,651,fagusilv,30,0.0939,31,0,15.3661,12.0829,0.2602,0.6637,6.5078,0.0000,0.2416,0.4410,0.7131,4.4543
0,28,28,3446693,5379484,1,651,fagusilv,20,0.0208,9,0,8.4464,7.6299,0.0548,0.1181,6.5078,0.0000,0.2416,0.4410,0.7131,4.4543
0,28,28,3446693,5379484,1,651,fagusilv,10,0.0127,6,9,6.9329,6.5783,0.0398,0.0507,6.5078,0.0000,0.2416,0.4410,0.7131,4.4543
0,29,29,3446718,5379484,1,652,fagusilv,50,0.2445,70,0,22.5280,16.1338,0.2655,0.6846,8.0380,0.0000,0.2394,0.4494,0.7127,5.4874
0,30,30,3446743,5379484,1,654,fagusilv,240,20.1069,1,0,165.6780,42.9085,0.5694,0.9261,3.4133,0.0000,0.2384,0.4533,0.7118,2.3712
0,31,31,3446768,5379484,1,656,abiealba,0,0.0131,47,0,8.3804,7.7052,0.2047,0.0000,3.9389,0.0000,0.1972,0.0000,0.0000,21.3336
0,31,31,3446768,5379484,1,656,fagusilv,110,5.5532,2,0,86.2353,36.0242,0.6899,0.9634,3.9389,0.0000,0.2301,0.4829,0.7108,21.3336
0,31,31,3446768,5379484,1,656,fagusilv,0,0.0139,33,0,7.2016,6.7671,0.2968,0.0000,3.9389,0.0000,0.2301,0.0000,0.0000,21.3336
0,32,32,3446793,5379484,1,659,abiealba,20,0.0252,127,0,10.6059,9.2693,0.0588,0.1438,8.6573,0.0000,0.1888,0.5708,0.7396,9.6875
0,32,32,3446793,5379484,1,659,fagusilv,20,0.0588,96,0,12.7588,10.4710,0.5006,0.9007,8.6573,0.0000,0.2202,0.5156,0.7095,9.6875
0,33,33,3446818,5379484,1,661,abiealba,40,0.0312,16,13,11.4601,9.8572,0.0341,0.0242,7.1807,0.0000,0.1860,0.5795,0.7387,4.4498
0,33,33,3446818,5379484,1,661,fagusilv,40,0.1849,69,0,20.1347,14.8388,0.3396,0.7811,7.1807,0.0000,0.2170,0.5261,0.7086,4.4498
0,34,34,3446843,5379484,1,661,abiealba,40,0.0331,20,11,11.7219,10.0360,0.0379,0.0351,7.0969,0.0000,0.1858,0.5801,0.7387,5.0707
0,34,34,3446843,5379484,1,661,fagusilv,40,0.1855,66,0,20.1608,14.8532,0.3551,0.7859,7.0969,0.0000,0.2167,0.5268,0.7086,5.0707
0,35,35,3446868,5379484,1,660,fagusilv,240,20.1344,1,0,165.8011,42.9132,0.5690,0.9259,3.4176,0.0000,0.2351,0.4650,0.7090,1.2374
0,36,36,3446893,5379484,1,657,fagusilv,240,20.1653,1,0,165.9401,42.9185,0.5685,0.9258,3.4225,0.0000,0.2371,0.4577,0.7104,1.1743
0,37,37,3446918,5379484,1,653,fagusilv,130,10.9873,1,0,120.5505,40.2157,0.7204,0.9689,5.0277,0.0000,0.2231,0.5063,0.7122,13.9535
0,37,37,3446918,5379484,1,653,fagusilv,70,0.7627,12,0,35.8794,22.4020,0.2241,0.5909,5.0277,0.0000,0.2231,0.5063,0.7122,13.9535
0,38,38,3446943,5379484,1,647,fagusilv,100,3.8752,1,0,72.8839,33.5345,0.8698,0.9897,7.5034,0.0000,0.2236,0.5045,0.7150,10.9199
0,38,38,3446943,5379484,1,647,fagusilv,60,0.4512,38,0,28.8857,19.3101,0.2185,0.5705,7.5034,0.0000,0.2236,0.5045,0.7150,10.9199
0,39,39,3446968,5379484,1,640,fagusilv,240,20.3106,1,0,166.5918,42.9433,0.5664,0.9249,3.4454,0.0000,0.2425,0.4378,0.7182,0.5184
0,40,40,3446993,5379484,1,630,abiealba,30,0.0490,32,0,13.5743,11.2831,0.1333,0.3853,6.7932,0.0000,0.1969,0.5448,0.7515,11.0428
