decade, abiealba, fagusilv, elevation, area
7, 0, 497.231, 825, 0.8125
7, 190.667, 429.333, 826, 0.75
7, 290.286, 512, 827, 0.4375
7, 418.824, 400, 828, 1.0625
7, 220.8, 460.8, 829, 0.9375
7, 200.727, 459.636, 830, 0.6875
7, 318.933, 440.533, 831, 0.9375
7, 0, 524, 832, 0.5
7, 284, 396, 833, 0.5
7, 0, 540.444, 834, 0.5625
7, 144, 444.8, 835, 0.625
7, 235.077, 466.462, 836, 0.8125
7, 361.143, 468.571, 837, 0.4375
7, 0, 491.2, 838, 0.625
7, 0, 526.769, 839, 0.8125
7, 0, 498.667, 840, 0.75
7, 161, 544, 841, 1
7, 452.923, 418.462, 842, 0.8125
7, 174.545, 440.727, 843, 0.6875
7, 281.6, 422.4, 844, 0.625
7, 0, 544, 845, 0.75
7, 494, 374, 846, 0.5
7, 0, 500.8, 847, 0.625
7, 180.923, 504.615, 848, 0.8125
7, 0, 472, 849, 0.75
7, 0, 534.588, 850, 1.0625
7, 429.333, 472, 851, 0.375
7, 250.667, 460, 852, 0.75
7, 394, 442, 853, 0.5
7, 456, 454.667, 854, 0.75
7, 235.636, 437.818, 855, 0.6875
7, 666.667, 365.333, 856, 0.75
7, 0, 548.706, 857, 1.0625
7, 235.2, 464, 858, 0.625
7, 0, 504, 859, 0.5
7, 292, 446.667, 860, 0.75
7, 77.7143, 530.286, 861, 0.875
7, 256, 504, 862, 1.25
7, 198.154, 482.462, 863, 0.8125
7, 469.818, 432, 864, 0.6875
7, 0, 528.762, 865, 1.3125
7, 0, 514.286, 866, 0.875
7, 496.762, 451.048, 867, 1.3125
7, 121.412, 489.412, 868, 1.0625
7, 0, 526.769, 869, 0.8125
7, 1, 531, 870, 1
7, 436.706, 494.118, 871, 1.0625
7, 416, 419.765, 872, 1.0625
7, 191.059, 511.059, 873, 1.0625
7, 114.286, 533.333, 874, 1.3125
7, 100.706, 505.412, 875, 1.0625
7, 2.82353, 557.176, 876, 1.0625
7, 484.571, 442.286, 877, 0.875
7, 371.2, 481.067, 878, 0.9375
7, 402.182, 499.636, 879, 1.375
7, 163.429, 500.571, 880, 0.875
7, 563, 417, 881, 1
7, 230.4, 541.867, 882, 0.9375
7, 1.77778, 565.333, 883, 1.125
7, 309.647, 500.706, 884, 1.0625
7, 443, 484, 885, 1
7, 374.4, 496, 886, 1.25
7, 656, 405.333, 887, 0.9375
7, 308, 476.571, 888, 1.75
7, 30.1176, 586.353, 889, 1.0625
7, 72, 566.4, 890, 0.625
7, 140, 608, 891, 1
7, 252.632, 490.947, 892, 1.1875
7, 47.2727, 565.091, 893, 1.375
7, 612.48, 469.76, 894, 1.5625
7, 197.714, 553.143, 895, 0.875
7, 130.133, 539.733, 896, 0.9375
7, 275.048, 572.952, 897, 1.3125
7, 0, 589.6, 898, 1.25
7, 482.824, 508.235, 899, 1.0625
7, 38.1538, 561.231, 900, 0.8125
7, 26.6667, 552.889, 901, 1.125
7, 40.381, 610.286, 902, 1.3125
7, 44, 624, 903, 1
7, 11.2941, 590.118, 904, 1.0625
7, 416.8, 503.2, 905, 1.25
7, 354.462, 525.538, 906, 0.8125
7, 69.3333, 605.333, 907, 0.75
7, 4.70588, 579.765, 908, 1.0625
7, 111.304, 612.87, 909, 1.4375
7, 247.273, 542.545, 910, 0.6875
7, 186.947, 597.053, 911, 1.1875
7, 302.222, 533.333, 912, 1.125
7, 200.471, 569.412, 913, 1.0625
7, 258.133, 547.2, 914, 0.9375
7, 242.286, 569.143, 915, 1.3125
7, 73.2632, 591.158, 916, 1.1875
7, 265.333, 558.667, 917, 1.5
7, 25.6, 609.6, 918, 0.625
7, 348.444, 512.889, 919, 1.125
7, 370.909, 544.727, 920, 1.375
7, 258.286, 525.714, 921, 1.3125
7, 296.96, 536.96, 922, 1.5625
7, 235.2, 570.4, 923, 1.25
7, 191.158, 560.842, 924, 1.1875
7, 257.231, 561.231, 925, 0.8125
7, 55.1111, 609.778, 926, 1.125
7, 618.286, 462.857, 927, 0.875
7, 564, 493.143, 928, 1.75
7, 538.182, 483.636, 929, 1.375
7, 56.4706, 586.353, 930, 1.0625
7, 240.762, 572.19, 931, 1.3125
7, 332.571, 568.571, 932, 1.75
7, 619.333, 447.333, 933, 1.5
7, 97.8824, 606.118, 934, 1.0625
7, 463.273, 515.636, 935, 1.375
7, 381.44, 538.24, 936, 1.5625
7, 144.64, 600.96, 937, 1.5625
7, 205.63, 582.519, 938, 1.6875
7, 233.263, 581.053, 939, 1.1875
7, 241.067, 561.067, 940, 1.875
7, 126.667, 603.333, 941, 1.5
7, 330.839, 543.484, 942, 1.9375
7, 536, 515.429, 943, 0.875
7, 912.762, 422.857, 944, 1.3125
7, 94.2222, 640, 945, 1.6875
7, 324.8, 544, 946, 1.25
7, 197.818, 583.273, 947, 2.0625
7, 105.778, 597.333, 948, 1.125
7, 285.838, 573.838, 949, 2.3125
7, 450.581, 507.871, 950, 1.9375
7, 185.412, 591.529, 951, 2.125
7, 286.933, 579.2, 952, 1.875
7, 165.073, 615.415, 953, 2.5625
7, 272, 571.733, 954, 1.875
7, 220.089, 580.267, 955, 2.8125
7, 240.711, 578.133, 956, 2.8125
7, 530.581, 518.71, 957, 1.9375
7, 143.515, 611.394, 958, 2.0625
7, 288, 597.76, 959, 1.5625
7, 128.667, 624, 960, 1.5
7, 555.852, 537.481, 961, 1.6875
7, 218.667, 616, 962, 0.75
7, 224, 610.133, 963, 0.9375
7, 163.368, 618.947, 964, 1.1875
7, 27.0769, 673.231, 965, 0.8125
7, 391.385, 567.385, 966, 0.8125
7, 252.571, 606.857, 967, 0.875
7, 171.294, 611.765, 968, 1.0625
7, 307.556, 604.444, 969, 1.125
7, 412.571, 540.571, 970, 0.875
7, 16.6667, 656.667, 971, 1.5
7, 3.04762, 662.857, 972, 1.3125
7, 531.636, 545.455, 973, 1.375
7, 190, 625, 974, 1
7, 265.143, 609.524, 975, 1.3125
7, 341.647, 601.412, 976, 1.0625
7, 368, 578.286, 977, 0.875
7, 132.8, 633.6, 978, 1.25
7, 186.667, 619.733, 979, 0.9375
7, 271, 591, 980, 1
7, 0, 693.714, 981, 0.875
7, 24, 660.571, 982, 0.875
7, 17.8824, 680.471, 983, 1.0625
7, 401.333, 582.667, 984, 0.75
7, 20.8, 696.8, 985, 1.25
7, 273.455, 618.182, 986, 0.6875
7, 539.077, 516.923, 987, 0.8125
7, 497, 573, 988, 1
7, 718.933, 509.867, 989, 0.9375
7, 313.6, 619.2, 990, 1.25
7, 10.6667, 709.333, 991, 0.1875
8, 0, 216, 603, 0.125
8, 0, 196, 605, 0.25
8, 0, 208, 606, 0.0625
8, 264, 168, 607, 0.25
8, 0, 229.333, 608, 0.1875
8, 0, 304, 609, 0.0625
8, 0, 202.667, 611, 0.1875
8, 696, 88, 613, 0.125
8, 368, 149.333, 615, 0.1875
8, 499.2, 131.2, 616, 0.3125
8, 0, 213.333, 617, 0.1875
8, 0, 192, 618, 0.125
8, 248, 148, 619, 0.25
8, 0, 240, 620, 0.1875
8, 0, 184, 621, 0.125
8, 0, 217.6, 622, 0.3125
8, 0, 240, 623, 0.1875
8, 48, 245.333, 624, 0.375
8, 0, 197.333, 625, 0.1875
8, 373.333, 176, 626, 0.1875
8, 736, 88, 627, 0.125
8, 0, 176, 629, 0.0625
8, 0, 228, 630, 0.25
8, 0, 224, 631, 0.1875
8, 172.8, 211.2, 632, 0.3125
8, 0, 176, 633, 0.125
8, 0, 213.333, 634, 0.1875
8, 488, 96, 635, 0.125
8, 0, 192, 636, 0.0625
8, 0, 240, 637, 0.0625
8, 0, 208, 638, 0.0625
8, 0, 192, 639, 0.0625
8, 0, 220, 640, 0.5
8, 0, 256, 641, 0.0625
8, 0, 240, 643, 0.125
8, 0, 208, 644, 0.0625
8, 0, 184, 645, 0.125
8, 0, 208, 646, 0.0625
8, 0, 232, 647, 0.25
8, 0, 266.667, 648, 0.1875
8, 0, 200, 649, 0.25
8, 0, 216, 650, 0.375
8, 536, 96, 651, 0.125
8, 0, 208, 652, 0.1875
8, 0, 208, 653, 0.125
8, 550.4, 134.4, 654, 0.3125
8, 0, 240, 655, 0.0625
8, 233.6, 160, 656, 0.3125
8, 0, 201.143, 657, 0.4375
8, 262.857, 196.571, 658, 0.4375
8, 0, 224, 659, 0.5
8, 226.286, 196.571, 660, 0.4375
8, 0, 228.571, 661, 0.4375
8, 0, 259.2, 662, 0.3125
8, 0, 227.2, 663, 0.3125
8, 340.571, 148.571, 664, 0.4375
8, 0, 220, 665, 0.25
8, 0, 208, 666, 0.1875
8, 0, 237.714, 667, 0.4375
8, 118, 220, 668, 0.5
8, 0, 230.4, 669, 0.625
8, 0, 197.333, 670, 0.375
8, 192, 202.667, 671, 0.375
8, 352, 185.6, 672, 0.3125
8, 76, 288, 673, 0.25
8, 62.6667, 193.333, 674, 0.75
8, 0, 232, 675, 0.25
8, 0, 280, 676, 0.125
8, 189.714, 173.714, 677, 0.4375
8, 0, 241.455, 678, 0.6875
8, 80, 193.778, 679, 0.5625
8, 0, 240, 680, 0.5625
8, 517.333, 130.667, 681, 0.375
8, 0, 236.8, 682, 0.3125
8, 0, 200, 683, 0.25
8, 199.111, 190.222, 684, 0.5625
8, 0, 217.6, 685, 0.3125
8, 193.778, 220.444, 686, 0.5625
8, 0, 243.556, 687, 0.5625
8, 368, 156.8, 688, 0.3125
8, 642.286, 132.571, 689, 0.4375
8, 0, 208, 690, 0.375
8, 0, 217.143, 691, 0.4375
8, 109.333, 268, 692, 0.75
8, 316.8, 188.8, 693, 0.3125
8, 0, 256, 694, 0.25
8, 301.333, 210.667, 695, 0.375
8, 176, 133.333, 696, 0.1875
8, 0, 228, 697, 0.5
8, 201.846, 192, 698, 0.8125
8, 112, 204, 699, 0.25
8, 124, 213.333, 700, 0.75
8, 0, 246.857, 701, 0.4375
8, 0, 254.545, 702, 0.6875
8, 265.143, 198.857, 703, 0.4375
8, 350.4, 196.8, 704, 0.625
8, 0, 265.846, 705, 0.8125
8, 0, 246, 706, 1
8, 276.364, 200.727, 707, 0.6875
8, 0, 224, 708, 0.75
8, 0, 236.444, 709, 0.5625
8, 238.857, 217.143, 710, 0.875
8, 0, 234.182, 711, 0.6875
8, 0, 240, 712, 1
8, 162.667, 217.333, 713, 0.75
8, 389.333, 190.222, 714, 0.5625
8, 400, 191.111, 715, 1.125
8, 125.714, 195.429, 716, 0.875
8, 140, 216, 717, 0.5
8, 549.333, 176, 718, 0.5625
8, 0, 215.385, 719, 0.8125
8, 68.5714, 258.286, 720, 0.4375
8, 168.727, 184.727, 721, 0.6875
8, 0, 227.692, 722, 0.8125
8, 0, 248, 723, 0.375
8, 0, 220.308, 724, 0.8125
8, 294.857, 194.286, 725, 0.4375
8, 101, 218, 726, 1
8, 282.667, 200.889, 727, 0.5625
8, 0, 203.636, 728, 0.6875
8, 0, 232.727, 729, 0.6875
8, 0, 260.364, 730, 0.6875
8, 0, 220.8, 731, 0.625
8, 195.2, 200.533, 732, 0.9375
8, 177.6, 201.6, 733, 0.625
8, 0, 220.8, 734, 0.625
8, 0, 239.059, 735, 1.0625
8, 0, 252.444, 736, 0.5625
8, 361.333, 174.667, 737, 0.75
8, 0, 229.333, 738, 0.5625
8, 0, 250.667, 739, 0.5625
8, 262.667, 188, 740, 0.75
8, 195.2, 214.4, 741, 0.625
8, 0, 211.556, 742, 0.5625
8, 129.455, 225.455, 743, 0.6875
8, 252, 208, 744, 1
8, 160, 212.8, 745, 0.625
8, 392, 177.6, 746, 0.625
8, 165.333, 244, 747, 0.75
8, 0, 256, 748, 0.4375
8, 154.286, 235.429, 749, 0.875
8, 0, 281.143, 750, 0.875
8, 0, 249.6, 751, 0.625
8, 458.667, 192, 752, 1.125
8, 0, 262.667, 753, 0.75
8, 195.556, 241.778, 754, 0.5625
8, 0, 253.091, 755, 0.6875
8, 381.714, 181.714, 756, 0.875
8, 306.286, 278.857, 757, 0.4375
8, 185.6, 224, 758, 0.625
8, 169.846, 256, 759, 0.8125
8, 196.364, 209.455, 760, 0.6875
8, 232, 224, 761, 0.875
8, 102.154, 280.615, 762, 0.8125
8, 776, 117.333, 763, 0.375
8, 150, 234, 764, 0.5
8, 89.6, 226.133, 765, 0.9375
8, 0, 257.6, 766, 0.625
8, 279.111, 240, 767, 0.5625
8, 0, 282.667, 768, 0.75
8, 0, 288, 769, 0.4375
8, 456, 190, 770, 0.5
8, 180.923, 258.462, 771, 0.8125
8, 0, 268.444, 772, 0.5625
8, 341.333, 241.067, 773, 0.9375
8, 0, 286.667, 774, 0.75
8, 0, 258, 775, 0.5
8, 340.571, 267.429, 776, 0.4375
8, 491.2, 187.2, 777, 0.625
8, 0, 282.667, 778, 0.5625
8, 128, 288, 779, 0.5625
8, 354.667, 222.667, 780, 0.75
8, 142.4, 264.8, 781, 1.25
8, 179.2, 248, 782, 0.625
8, 88, 273.6, 783, 0.625
8, 66, 280, 784, 1
8, 280, 251.2, 785, 0.625
8, 236.8, 220.8, 786, 0.3125
8, 168.615, 252.308, 787, 0.8125
8, 241.6, 203.2, 788, 0.625
8, 275.2, 272, 789, 0.625
8, 115.692, 237.538, 790, 0.8125
8, 0, 260.364, 791, 0.6875
8, 150.857, 243.429, 792, 0.875
8, 104.889, 292.444, 793, 1.125
8, 0, 269.333, 794, 0.75
8, 0, 273.231, 795, 0.8125
8, 0, 254.545, 796, 0.6875
8, 0, 296, 797, 0.375
8, 299.733, 245.333, 798, 0.9375
8, 0, 288, 799, 0.5625
8, 0, 272, 800, 0.875
8, 179.429, 265.143, 801, 0.875
8, 320, 237.333, 802, 0.375
8, 0, 305.6, 803, 0.625
8, 297.333, 242.667, 804, 0.75
8, 192, 286.222, 805, 0.5625
8, 0, 261.333, 806, 0.9375
8, 0, 355.692, 807, 0.8125
8, 235.2, 272, 808, 0.625
8, 374.4, 232, 809, 0.625
8, 0, 272, 810, 0.75
8, 44.3077, 352, 811, 0.8125
8, 340.571, 310.857, 812, 0.4375
8, 368, 213.333, 813, 0.5625
8, 195.429, 277.714, 814, 0.875
8, 106.667, 261.333, 815, 0.9375
8, 7.27273, 340.364, 816, 0.6875
8, 292.8, 320, 817, 0.625
8, 340.571, 267.429, 818, 0.4375
8, 292, 255, 819, 1
8, 193.455, 269.091, 820, 0.6875
8, 0, 280, 821, 0.75
8, 188.308, 292.923, 822, 0.8125
8, 0, 309.333, 823, 0.5625
8, 0, 371.2, 824, 0.3125
8, 0, 291.692, 825, 0.8125
8, 142.667, 265.333, 826, 0.75
8, 214.857, 306.286, 827, 0.4375
8, 329.412, 239.059, 828, 1.0625
8, 146.133, 286.933, 829, 0.9375
8, 149.818, 266.182, 830, 0.6875
8, 253.867, 267.733, 831, 0.9375
8, 0, 326, 832, 0.5
8, 220, 236, 833, 0.5
8, 0, 316.444, 834, 0.5625
8, 102.4, 270.4, 835, 0.625
8, 182.154, 284.308, 836, 0.8125
8, 285.714, 281.143, 837, 0.4375
8, 0, 304, 838, 0.625
8, 0, 317.538, 839, 0.8125
8, 0, 310.667, 840, 0.75
8, 123, 315, 841, 1
8, 366.769, 252.308, 842, 0.8125
8, 129.455, 258.909, 843, 0.6875
8, 224, 265.6, 844, 0.625
8, 0, 337.333, 845, 0.75
8, 370, 230, 846, 0.5
8, 0, 300.8, 847, 0.625
8, 137.846, 302.769, 848, 0.8125
8, 0, 285.333, 849, 0.75
8, 0, 306.824, 850, 1.0625
8, 333.333, 261.333, 851, 0.375
8, 209.333, 281.333, 852, 0.75
8, 330, 268, 853, 0.5
8, 365.333, 266.667, 854, 0.75
8, 186.182, 260.364, 855, 0.6875
8, 541.333, 213.333, 856, 0.75
8, 0, 332.235, 857, 1.0625
8, 185.6, 284.8, 858, 0.625
8, 0, 304, 859, 0.5
8, 184, 288, 860, 0.75
8, 0, 316.571, 861, 0.875
8, 201.6, 301.6, 862, 1.25
8, 160, 295.385, 863, 0.8125
8, 368, 254.545, 864, 0.6875
8, 0, 321.524, 865, 1.3125
8, 0, 313.143, 866, 0.875
8, 398.476, 275.048, 867, 1.3125
8, 89.4118, 296.471, 868, 1.0625
8, 0, 311.385, 869, 0.8125
8, 0, 328, 870, 1
8, 341.647, 294.588, 871, 1.0625
8, 327.529, 254.118, 872, 1.0625
8, 98.8235, 320, 873, 1.0625
8, 88.381, 328.381, 874, 1.3125
8, 75.2941, 313.412, 875, 1.0625
8, 0, 340.706, 876, 1.0625
8, 376, 268.571, 877, 0.875
8, 290.133, 302.933, 878, 0.9375
8, 322.182, 316.364, 879, 1.375
8, 117.714, 299.429, 880, 0.875
8, 432, 255, 881, 1
8, 155.733, 342.4, 882, 0.9375
8, 0, 360, 883, 1.125
8, 167.529, 318.118, 884, 1.0625
8, 312, 322, 885, 1
8, 280, 301.6, 886, 1.25
8, 462.933, 256, 887, 0.9375
8, 237.143, 300, 888, 1.75
8, 0, 374.588, 889, 1.0625
8, 1.6, 369.6, 890, 0.625
8, 107, 384, 891, 1
8, 190.316, 324.211, 892, 1.1875
8, 0, 367.273, 893, 1.375
8, 480.64, 295.04, 894, 1.5625
8, 145.143, 350.857, 895, 0.875
8, 70.4, 345.6, 896, 0.9375
8, 206.476, 368.762, 897, 1.3125
8, 0, 360, 898, 1.25
8, 357.647, 325.647, 899, 1.0625
8, 0, 363.077, 900, 0.8125
8, 0, 356.444, 901, 1.125
8, 0, 388.571, 902, 1.3125
8, 0, 408, 903, 1
8, 0, 373.647, 904, 1.0625
8, 301.6, 328.8, 905, 1.25
8, 285.538, 336, 906, 0.8125
8, 20, 398.667, 907, 0.75
8, 0, 359.529, 908, 1.0625
8, 65.3913, 393.043, 909, 1.4375
8, 203.636, 337.455, 910, 0.6875
8, 89.2632, 394.105, 911, 1.1875
8, 220.444, 342.222, 912, 1.125
8, 116.706, 375.529, 913, 1.0625
8, 168.533, 347.733, 914, 0.9375
8, 189.714, 355.81, 915, 1.3125
8, 33.6842, 385.684, 916, 1.1875
8, 169.333, 373.333, 917, 1.5
8, 0, 393.6, 918, 0.625
8, 213.333, 336.889, 919, 1.125
8, 263.273, 351.273, 920, 1.375
8, 155.429, 357.333, 921, 1.3125
8, 227.2, 339.2, 922, 1.5625
8, 142.4, 375.2, 923, 1.25
8, 117.053, 368.842, 924, 1.1875
8, 178.462, 364.308, 925, 0.8125
8, 9.77778, 391.111, 926, 1.125
8, 493.714, 294.857, 927, 0.875
8, 420.571, 322.286, 928, 1.75
8, 375.273, 330.182, 929, 1.375
8, 18.8235, 378.353, 930, 1.0625
8, 181.333, 369.524, 931, 1.3125
8, 238.857, 378.286, 932, 1.75
8, 463.333, 304, 933, 1.5
8, 73.4118, 375.529, 934, 1.0625
8, 349.091, 330.182, 935, 1.375
8, 277.76, 350.08, 936, 1.5625
8, 94.08, 394.88, 937, 1.5625
8, 147.556, 374.519, 938, 1.6875
8, 175.158, 370.526, 939, 1.1875
8, 184, 360, 940, 1.875
8, 82.6667, 391.333, 941, 1.5
8, 236.387, 360.258, 942, 1.9375
8, 427.429, 326.857, 943, 0.875
8, 685.714, 284.952, 944, 1.3125
8, 63.4074, 409.481, 945, 1.6875
8, 210.4, 360, 946, 1.25
8, 132.848, 375.273, 947, 2.0625
8, 77.3333, 384.889, 948, 1.125
8, 213.189, 371.027, 949, 2.3125
8, 343.226, 319.484, 950, 1.9375
8, 132.235, 380.706, 951, 2.125
8, 210.667, 376.533, 952, 1.875
8, 111.22, 396.488, 953, 2.5625
8, 209.6, 363.2, 954, 1.875
8, 157.867, 373.333, 955, 2.8125
8, 190.222, 367.644, 956, 2.8125
8, 389.161, 336, 957, 1.9375
8, 112, 389.333, 958, 2.0625
8, 220.8, 394.24, 959, 1.5625
8, 96, 396.667, 960, 1.5
8, 437.333, 348.444, 961, 1.6875
8, 168, 394.667, 962, 0.75
8, 163.2, 396.8, 963, 0.9375
8, 99.3684, 405.895, 964, 1.1875
8, 13.5385, 438.154, 965, 0.8125
8, 285.538, 375.385, 966, 0.8125
8, 170.286, 401.143, 967, 0.875
8, 136.471, 387.765, 968, 1.0625
8, 250.667, 383.111, 969, 1.125
8, 300.571, 368, 970, 0.875
8, 0, 426.667, 971, 1.5
8, 0, 420.571, 972, 1.3125
8, 421.818, 351.273, 973, 1.375
8, 148, 398, 974, 1
8, 206.476, 393.143, 975, 1.3125
8, 272, 379.294, 976, 1.0625
8, 290.286, 372.571, 977, 0.875
8, 71.2, 424.8, 978, 1.25
8, 149.333, 414.933, 979, 0.9375
8, 208, 393, 980, 1
8, 0, 453.714, 981, 0.875
8, 0, 450.286, 982, 0.875
8, 0, 435.765, 983, 1.0625
8, 316, 369.333, 984, 0.75
8, 0, 448.8, 985, 1.25
8, 212.364, 402.909, 986, 0.6875
8, 418.462, 342.154, 987, 0.8125
8, 395, 379, 988, 1
8, 572.8, 331.733, 989, 0.9375
8, 218.4, 425.6, 990, 1.25
8, 0, 469.333, 991, 0.1875
9, 0, 120, 603, 0.125
9, 196, 252, 605, 0.25
9, 384, 432, 606, 0.0625
9, 176, 104, 607, 0.25
9, 0, 133.333, 608, 0.1875
9, 0, 176, 609, 0.0625
9, 117.333, 218.667, 611, 0.1875
9, 520, 64, 613, 0.125
9, 256, 101.333, 615, 0.1875
9, 348.8, 70.4, 616, 0.3125
9, 0, 133.333, 617, 0.1875
9, 0, 104, 618, 0.125
9, 308, 92, 619, 0.25
9, 0, 138.667, 620, 0.1875
9, 0, 112, 621, 0.125
9, 124.8, 220.8, 622, 0.3125
9, 0, 138.667, 623, 0.1875
9, 0, 128, 624, 0.375
9, 218.667, 112, 625, 0.1875
9, 261.333, 101.333, 626, 0.1875
9, 504, 64, 627, 0.125
9, 0, 112, 629, 0.0625
9, 152, 128, 630, 0.25
9, 117.333, 234.667, 631, 0.1875
9, 70.4, 112, 632, 0.3125
9, 0, 120, 633, 0.125
9, 0, 122.667, 634, 0.1875
9, 312, 56, 635, 0.125
9, 880, 80, 636, 0.0625
9, 0, 144, 637, 0.0625
9, 0, 112, 638, 0.0625
9, 336, 384, 639, 0.0625
9, 0, 134, 640, 0.5
9, 0, 176, 641, 0.0625
9, 0, 128, 643, 0.125
9, 0, 128, 644, 0.0625
9, 0, 120, 645, 0.125
9, 0, 128, 646, 0.0625
9, 260, 184, 647, 0.25
9, 0, 149.333, 648, 0.1875
9, 0, 124, 649, 0.25
9, 0, 128, 650, 0.375
9, 360, 64, 651, 0.125
9, 0, 133.333, 652, 0.1875
9, 0, 120, 653, 0.125
9, 393.6, 80, 654, 0.3125
9, 0, 144, 655, 0.0625
9, 156.8, 96, 656, 0.3125
9, 0, 123.429, 657, 0.4375
9, 249.143, 157.714, 658, 0.4375
9, 50, 182, 659, 0.5
9, 233.143, 160, 660, 0.4375
9, 0, 148.571, 661, 0.4375
9, 0, 150.4, 662, 0.3125
9, 0, 134.4, 663, 0.3125
9, 237.714, 93.7143, 664, 0.4375
9, 108, 208, 665, 0.25
9, 128, 213.333, 666, 0.1875
9, 0, 141.714, 667, 0.4375
9, 168, 204, 668, 0.5
9, 0, 139.2, 669, 0.625
9, 0, 125.333, 670, 0.375
9, 128, 114.667, 671, 0.375
9, 460.8, 160, 672, 0.3125
9, 0, 140, 673, 0.25
9, 72, 142.667, 674, 0.75
9, 0, 132, 675, 0.25
9, 336, 160, 676, 0.125
9, 228.571, 288, 677, 0.4375
9, 37.8182, 226.909, 678, 0.6875
9, 53.3333, 122.667, 679, 0.5625
9, 74.6667, 208, 680, 0.5625
9, 338.667, 74.6667, 681, 0.375
9, 0, 147.2, 682, 0.3125
9, 76, 204, 683, 0.25
9, 145.778, 113.778, 684, 0.5625
9, 0, 246.4, 685, 0.3125
9, 193.778, 124.444, 686, 0.5625
9, 0, 144, 687, 0.5625
9, 339.2, 160, 688, 0.3125
9, 457.143, 77.7143, 689, 0.4375
9, 0, 128, 690, 0.375
9, 162.286, 146.286, 691, 0.4375
9, 164, 146.667, 692, 0.75
9, 227.2, 115.2, 693, 0.3125
9, 0, 156, 694, 0.25
9, 218.667, 125.333, 695, 0.375
9, 112, 96, 696, 0.1875
9, 0, 138, 697, 0.5
9, 205.538, 144, 698, 0.8125
9, 84, 180, 699, 0.25
9, 90.6667, 133.333, 700, 0.75
9, 0, 153.143, 701, 0.4375
9, 0, 154.182, 702, 0.6875
9, 246.857, 160, 703, 0.4375
9, 286.4, 150.4, 704, 0.625
9, 0, 158.769, 705, 0.8125
9, 77, 180, 706, 1
9, 245.818, 116.364, 707, 0.6875
9, 0, 134.667, 708, 0.75
9, 90.6667, 211.556, 709, 0.5625
9, 179.429, 132.571, 710, 0.875
9, 26.1818, 161.455, 711, 0.6875
9, 0, 149, 712, 1
9, 125.333, 180, 713, 0.75
9, 272, 117.333, 714, 0.5625
9, 300.444, 114.667, 715, 1.125
9, 204.571, 214.857, 716, 0.875
9, 156, 166, 717, 0.5
9, 455.111, 147.556, 718, 0.5625
9, 49.2308, 176, 719, 0.8125
9, 0, 148.571, 720, 0.4375
9, 125.091, 122.182, 721, 0.6875
9, 50.4615, 183.385, 722, 0.8125
9, 42.6667, 184, 723, 0.375
9, 36.9231, 209.231, 724, 0.8125
9, 310.857, 171.429, 725, 0.4375
9, 166, 164, 726, 1
9, 227.556, 195.556, 727, 0.5625
9, 0, 128, 728, 0.6875
9, 43.6364, 180.364, 729, 0.6875
9, 0, 160, 730, 0.6875
9, 0, 134.4, 731, 0.625
9, 215.467, 139.733, 732, 0.9375
9, 177.6, 168, 733, 0.625
9, 118.4, 241.6, 734, 0.625
9, 51.7647, 192, 735, 1.0625
9, 0, 145.778, 736, 0.5625
9, 285.333, 132, 737, 0.75
9, 60.4444, 190.222, 738, 0.5625
9, 24.8889, 193.778, 739, 0.5625
9, 250.667, 109.333, 740, 0.75
9, 145.6, 123.2, 741, 0.625
9, 211.556, 282.667, 742, 0.5625
9, 93.0909, 142.545, 743, 0.6875
9, 233, 160, 744, 1
9, 110.4, 128, 745, 0.625
9, 329.6, 232, 746, 0.625
9, 161.333, 170.667, 747, 0.75
9, 0, 157.714, 748, 0.4375
9, 189.714, 208, 749, 0.875
9, 0, 168, 750, 0.875
9, 0, 155.2, 751, 0.625
9, 379.556, 132.444, 752, 1.125
9, 33.3333, 182.667, 753, 0.75
9, 222.222, 202.667, 754, 0.5625
9, 0, 151.273, 755, 0.6875
9, 283.429, 117.714, 756, 0.875
9, 230.857, 166.857, 757, 0.4375
9, 147.2, 140.8, 758, 0.625
9, 124.308, 148.923, 759, 0.8125
9, 183.273, 152.727, 760, 0.6875
9, 171.429, 134.857, 761, 0.875
9, 70.1538, 178.462, 762, 0.8125
9, 554.667, 80, 763, 0.375
9, 100, 150, 764, 0.5
9, 86.4, 154.667, 765, 0.9375
9, 0, 160, 766, 0.625
9, 222.222, 156.444, 767, 0.5625
9, 0, 172, 768, 0.75
9, 0, 182.857, 769, 0.4375
9, 354, 124, 770, 0.5
9, 169.846, 192, 771, 0.8125
9, 67.5556, 215.111, 772, 0.5625
9, 274.133, 165.333, 773, 0.9375
9, 0, 174.667, 774, 0.75
9, 114, 264, 775, 0.5
9, 267.429, 230.857, 776, 0.4375
9, 374.4, 123.2, 777, 0.625
9, 0, 177.778, 778, 0.5625
9, 0, 184.889, 779, 0.5625
9, 301.333, 162.667, 780, 0.75
9, 91.2, 161.6, 781, 1.25
9, 132.8, 158.4, 782, 0.625
9, 100.8, 193.6, 783, 0.625
9, 72, 186, 784, 1
9, 259.2, 188.8, 785, 0.625
9, 160, 144, 786, 0.3125
9, 153.846, 179.692, 787, 0.8125
9, 276.8, 222.4, 788, 0.625
9, 244.8, 204.8, 789, 0.625
9, 178.462, 157.538, 790, 0.8125
9, 120.727, 170.182, 791, 0.6875
9, 116.571, 208, 792, 0.875
9, 122.667, 197.333, 793, 1.125
