row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,0,0,3445993,5379484,1,730,abiealba,10,0.0219,71,0,10.0729,8.8991,0.4067,0.8409,5.3464,0.0000,0.0000,1.0000,0.5701,0.0121
0,0,0,3445993,5379484,1,730,piceabie,10,0.0164,65,0,9.0612,8.1742,0.1400,0.2061,5.3464,0.0000,0.0000,1.0000,0.6944,0.0121
0,0,0,3445993,5379484,1,730,fagusilv,10,0.0262,41,0,9.2642,8.1861,0.8424,0.9871,5.3464,0.0000,0.0000,1.0000,0.5204,0.0121
0,0,0,3445993,5379484,1,730,fagusilv,0,0.0127,14,0,6.9366,6.5809,0.0742,0.0000,5.3464,0.0000,0.0000,0.0000,0.0000,0.0121
0,1,1,3446018,5379484,1,731,abiealba,10,0.0223,119,0,10.1305,8.9392,0.1670,0.4843,6.1885,0.0000,0.0000,1.0000,0.5695,0.0153
0,1,1,3446018,5379484,1,731,fagusilv,10,0.0288,85,0,9.6131,8.4208,0.6848,0.9622,6.1885,0.0000,0.0000,1.0000,0.5198,0.0153
0,2,2,3446043,5379484,1,731,abiealba,10,0.0236,104,0,10.3559,9.0960,0.1648,0.4869,5.9657,0.0000,0.0000,1.0000,0.5695,0.0125
0,2,2,3446043,5379484,1,731,fagusilv,10,0.0305,87,0,9.8403,8.5729,0.6682,0.9592,5.9657,0.0000,0.0000,1.0000,0.5198,0.0125
0,3,3,3446068,5379484,1,728,piceabie,10,0.0179,98,0,9.3661,8.3883,0.1370,0.2009,5.9215,0.0000,0.0000,1.0000,0.6952,0.0059
0,3,3,3446068,5379484,1,728,fagusilv,10,0.0302,109,0,9.7981,8.5447,0.6056,0.9424,5.9215,0.0000,0.0000,1.0000,0.5217,0.0059
0,3,3,3446068,5379484,1,728,fagusilv,0,0.0120,3,0,6.7799,6.4703,0.0526,0.0000,5.9215,0.0000,0.0000,0.0000,0.0000,0.0059
0,4,4,3446093,5379484,1,723,abiealba,10,0.0239,56,0,10.3958,9.1237,0.2696,0.6822,5.8877,0.0000,0.0000,1.0000,0.5741,0.0246
0,4,4,3446093,5379484,1,723,abiealba,0,0.0115,8,0,7.9957,7.4300,0.0560,0.0000,5.8877,0.0000,0.0000,0.0000,0.0000,0.0246
0,4,4,3446093,5379484,1,723,piceabie,10,0.0164,63,0,9.0623,8.1750,0.1069,0.1132,5.8877,0.0000,0.0000,1.0000,0.6972,0.0246
0,4,4,3446093,5379484,1,723,fagusilv,10,0.0299,72,0,9.7529,8.5145,0.7199,0.9693,5.8877,0.0000,0.0000,1.0000,0.5248,0.0246
0,4,4,3446093,5379484,1,723,fagusilv,0,0.0119,5,0,6.7646,6.4595,0.0591,0.0000,5.8877,0.0000,0.0000,0.0000,0.0000,0.0246
0,5,5,3446118,5379484,1,716,abiealba,10,0.0235,78,0,10.3325,9.0798,0.2726,0.6909,5.9970,0.0000,0.0000,1.0000,0.5780,0.0210
0,5,5,3446118,5379484,1,716,abiealba,0,0.0114,7,0,7.9806,7.4191,0.0526,0.0000,5.9970,0.0000,0.0000,0.0000,0.0000,0.0210
0,5,5,3446118,5379484,1,716,piceabie,10,0.0158,52,2,8.9497,8.0957,0.0896,0.0759,5.9970,0.0000,0.0000,1.0000,0.7000,0.0210
0,5,5,3446118,5379484,1,716,fagusilv,10,0.0296,63,0,9.7120,8.4871,0.7516,0.9748,5.9970,0.0000,0.0000,1.0000,0.5292,0.0210
0,5,5,3446118,5379484,1,716,fagusilv,0,0.0118,5,0,6.7465,6.4468,0.0553,0.0000,5.9970,0.0000,0.0000,0.0000,0.0000,0.0210
0,6,6,3446143,5379484,1,710,abiealba,10,0.0195,102,0,9.6609,8.6110,0.0984,0.2854,6.7139,0.0000,0.0000,1.0000,0.5813,0.0185
0,6,6,3446143,5379484,1,710,fagusilv,10,0.0294,132,0,9.6939,8.4750,0.5508,0.9213,6.7139,0.0000,0.0000,1.0000,0.5330,0.0185
0,7,7,3446168,5379484,1,706,abiealba,0,0.0120,7,0,8.1144,7.5151,0.0601,0.0000,5.7320,0.0000,0.0000,0.0000,0.0000,0.0144
0,7,7,3446168,5379484,1,706,piceabie,10,0.0167,71,0,9.1292,8.2220,0.1253,0.1662,5.7320,0.0000,0.0000,1.0000,0.7040,0.0144
0,7,7,3446168,5379484,1,706,fagusilv,10,0.0284,131,0,9.5589,8.3845,0.5611,0.9254,5.7320,0.0000,0.0000,1.0000,0.5354,0.0144
0,7,7,3446168,5379484,1,706,fagusilv,0,0.0126,6,0,6.9066,6.5597,0.0637,0.0000,5.7320,0.0000,0.0000,0.0000,0.0000,0.0144
0,8,8,3446193,5379484,1,702,abiealba,10,0.0232,61,0,10.2875,9.0485,0.2691,0.6865,5.8100,0.0000,0.0000,1.0000,0.5857,0.0170
0,8,8,3446193,5379484,1,702,abiealba,0,0.0118,13,0,8.0681,7.4819,0.0605,0.0000,5.8100,0.0000,0.0000,0.0000,0.0000,0.0170
0,8,8,3446193,5379484,1,702,piceabie,10,0.0159,56,0,8.9745,8.1132,0.1056,0.1200,5.8100,0.0000,0.0000,1.0000,0.7055,0.0170
0,8,8,3446193,5379484,1,702,fagusilv,10,0.0284,73,0,9.5548,8.3817,0.7248,0.9702,5.8100,0.0000,0.0000,1.0000,0.5379,0.0170
0,9,9,3446218,5379484,1,700,abiealba,10,0.0232,42,0,10.2887,9.0493,0.2883,0.7142,5.6152,0.0000,0.0000,1.0000,0.5868,0.0068
