row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,0,0,3445993,5379484,1,730,fagusilv,200,17.7586,1,0,154.9074,42.4519,0.6051,0.9389,3.7889,0.0000,0.0898,0.8370,0.5517,4.2857
0,0,0,3445993,5379484,1,730,fagusilv,50,0.1511,9,0,18.5712,13.9617,0.1930,0.5349,3.7889,0.0000,0.0898,0.8370,0.5517,4.2857
0,1,1,3446018,5379484,1,731,piceabie,30,0.0157,1,21,8.9381,8.0874,0.0422,0.0000,6.3488,0.0000,0.0612,0.8332,0.7140,5.0873
0,1,1,3446018,5379484,1,731,fagusilv,30,0.0883,110,0,14.9935,11.8572,0.3524,0.7915,6.3488,0.0000,0.0612,0.8922,0.5511,5.0873
0,2,2,3446043,5379484,1,731,abiealba,10,0.0179,51,0,9.3637,8.4022,0.1919,0.5443,4.8567,0.0000,0.0329,0.9394,0.5976,22.1883
0,2,2,3446043,5379484,1,731,abiealba,0,0.0132,12,0,8.3991,7.7186,0.0973,0.0000,4.8567,0.0000,0.0329,0.0000,0.0000,22.1883
0,2,2,3446043,5379484,1,731,fagusilv,130,11.5198,1,0,123.4929,40.4670,0.7105,0.9671,4.8567,0.0000,0.0329,0.9435,0.5511,22.1883
0,2,2,3446043,5379484,1,731,fagusilv,10,0.0220,33,0,8.6399,7.7622,0.3141,0.7438,4.8567,0.0000,0.0329,0.9435,0.5511,22.1883
0,2,2,3446043,5379484,1,731,fagusilv,0,0.0146,16,0,7.3448,6.8674,0.1119,0.0000,4.8567,0.0000,0.0329,0.0000,0.0000,22.1883
0,3,3,3446068,5379484,1,728,fagusilv,210,18.9344,1,0,160.3561,42.6941,0.5870,0.9327,4.7324,0.0000,0.0421,0.9271,0.5531,4.4290
0,3,3,3446068,5379484,1,728,fagusilv,130,7.9072,1,0,102.2815,38.3120,0.1553,0.4445,4.7324,0.0000,0.0421,0.9271,0.5531,4.4290
0,4,4,3446093,5379484,1,723,fagusilv,340,20.2344,1,0,166.2501,42.9303,0.5675,0.9254,3.4333,0.0000,0.0455,0.9210,0.5563,0.4923
0,5,5,3446118,5379484,1,716,fagusilv,110,6.5110,3,0,93.0564,37.0794,0.5306,0.9137,3.8407,0.0000,0.0547,0.9043,0.5608,18.5032
0,6,6,3446143,5379484,1,710,fagusilv,90,2.5377,7,0,60.1669,30.5235,0.4943,0.8978,4.2700,0.0000,0.0584,0.8975,0.5647,19.3167
0,7,7,3446168,5379484,1,706,fagusilv,70,0.7921,24,0,36.4505,22.6374,0.3569,0.7533,6.2450,0.0000,0.0673,0.8807,0.5672,7.6186
0,8,8,3446193,5379484,1,702,fagusilv,110,3.9913,5,0,73.8825,33.7425,0.4899,0.8551,4.3243,0.0000,0.0643,0.8864,0.5698,21.9466
0,9,9,3446218,5379484,1,700,fagusilv,220,19.4463,1,0,162.6924,42.7908,0.5792,0.9298,3.3094,0.0000,0.0596,0.8951,0.5709,1.8413
0,10,10,3446243,5379484,1,701,fagusilv,80,0.9543,20,0,39.4110,23.8190,0.3751,0.8167,5.9429,0.0000,0.0491,0.9145,0.5703,17.6593
0,11,11,3446268,5379484,1,703,fagusilv,90,2.4115,8,0,58.8158,30.1604,0.4608,0.8793,4.6952,0.0000,0.0459,0.9202,0.5691,16.5607
0,12,12,3446293,5379484,1,704,fagusilv,140,13.0800,2,0,131.8329,41.1098,0.4659,0.8766,4.6291,0.0000,0.0605,0.8934,0.5685,10.5051
0,13,13,3446318,5379484,1,704,fagusilv,120,8.7711,3,0,107.6543,38.9395,0.4440,0.8655,4.9204,0.0000,0.0603,0.8939,0.5685,14.6511
0,14,14,3446343,5379484,1,703,fagusilv,50,0.2980,52,0,24.3993,17.1074,0.3236,0.7486,6.8386,0.0000,0.0685,0.8785,0.5691,4.2280
0,15,15,3446368,5379484,1,702,fagusilv,140,13.2105,2,0,132.5131,41.1580,0.4628,0.8746,4.6697,0.0000,0.0611,0.8925,0.5698,12.5321
0,16,16,3446393,5379484,1,702,fagusilv,340,20.4262,1,0,167.1091,42.9627,0.5647,0.9243,3.4636,0.0000,0.0595,0.8954,0.5698,0.0857
0,17,17,3446418,5379484,1,701,fagusilv,150,15.0109,2,0,141.6626,41.7514,0.4218,0.8449,5.2310,0.0000,0.0490,0.9148,0.5703,9.0131
0,18,18,3446443,5379484,1,697,piceabie,0,0.0117,12,0,8.0531,7.4596,0.1483,0.0000,4.0011,0.0000,0.0516,0.0000,0.0000,10.3997
0,18,18,3446443,5379484,1,697,fagusilv,160,16.8418,1,0,150.5732,42.2411,0.6196,0.9435,4.0011,0.0000,0.0516,0.9100,0.5725,10.3997
0,18,18,3446443,5379484,1,697,fagusilv,0,0.0148,48,0,7.3723,6.8866,0.2046,0.0000,4.0011,0.0000,0.0516,0.0000,0.0000,10.3997
0,19,19,3446468,5379484,1,694,fagusilv,90,2.9206,7,0,64.0778,31.5253,0.4565,0.8766,4.7525,0.0000,0.0480,0.9164,0.5742,15.8318
0,20,20,3446493,5379484,1,692,abiealba,30,0.0373,30,0,12.2555,10.3985,0.0979,0.2675,5.5321,0.0000,0.0532,0.8999,0.6193,8.8267
0,20,20,3446493,5379484,1,692,fagusilv,150,15.7042,1,0,145.0792,41.9487,0.6380,0.9491,5.5321,0.0000,0.0532,0.9069,0.5753,8.8267
0,20,20,3446493,5379484,1,692,fagusilv,30,0.0877,26,0,14.9518,11.8319,0.2004,0.5498,5.5321,0.0000,0.0532,0.9069,0.5753,8.8267
0,21,21,3446518,5379484,1,688,fagusilv,80,1.3797,14,0,46.0975,26.2630,0.4082,0.8441,5.4300,0.0000,0.0581,0.8979,0.5775,17.8458
0,22,22,3446543,5379484,1,684,fagusilv,160,17.0668,2,0,151.6440,42.2947,0.3794,0.8081,5.8729,0.0000,0.0616,0.8914,0.5797,5.7577
0,23,23,3446568,5379484,1,678,abiealba,0,0.0139,77,0,8.5390,7.8182,0.3652,0.0000,4.6230,0.0000,0.0613,0.0000,0.0000,14.6379
0,23,23,3446568,5379484,1,678,piceabie,0,0.0132,54,0,8.3852,7.6961,0.1540,0.0000,4.6230,0.0000,0.0613,0.0000,0.0000,14.6379
0,23,23,3446568,5379484,1,678,fagusilv,0,0.0154,78,0,7.4895,6.9684,0.7967,0.0000,4.6230,0.0000,0.0613,0.0000,0.0000,14.6379
0,24,24,3446593,5379484,1,671,fagusilv,120,9.3431,2,0,111.0951,39.3100,0.5650,0.9271,3.4605,0.0000,0.0698,0.8760,0.5869,20.0398
0,25,25,3446618,5379484,1,664,fagusilv,90,2.4656,9,0,59.3990,30.3183,0.4122,0.8470,5.3714,0.0000,0.0675,0.8802,0.5907,14.7794
0,26,26,3446643,5379484,1,658,fagusilv,70,0.8292,24,0,37.1544,22.9242,0.3449,0.7726,6.4514,0.0000,0.0736,0.8687,0.5939,8.3913
0,27,27,3446668,5379484,1,653,abiealba,20,0.0231,116,0,10.2674,9.0345,0.1157,0.3446,6.9100,0.0000,0.0753,0.8551,0.6384,13.9066
0,27,27,3446668,5379484,1,653,fagusilv,20,0.0364,96,0,10.5468,9.0418,0.6062,0.9420,6.9100,0.0000,0.0753,0.8655,0.5966,13.9066
0,28,28,3446693,5379484,1,651,fagusilv,70,0.7868,24,0,36.3484,22.5955,0.3586,0.7562,6.2152,0.0000,0.0783,0.8596,0.5976,9.8023
0,29,29,3446718,5379484,1,652,fagusilv,70,0.5704,35,0,31.8076,20.6503,0.3036,0.7024,7.2243,0.0000,0.0780,0.8602,0.5971,12.2245
0,30,30,3446743,5379484,1,654,fagusilv,220,20.0234,1,0,165.3024,42.8941,0.5706,0.9266,3.4001,0.0000,0.0519,0.9094,0.5961,1.6210
0,31,31,3446768,5379484,1,656,fagusilv,40,0.1817,99,0,19.9937,14.7608,0.2163,0.6066,9.2806,0.0000,0.0621,0.8905,0.5950,3.9667
0,32,32,3446793,5379484,1,659,abiealba,10,0.0199,122,0,9.7203,8.6526,0.1390,0.4215,6.4544,0.0000,0.0552,0.8959,0.6355,10.4819
0,32,32,3446793,5379484,1,659,fagusilv,10,0.0274,104,0,9.4185,8.2901,0.6393,0.9524,6.4544,0.0000,0.0552,0.9033,0.5934,10.4819
0,33,33,3446818,5379484,1,661,abiealba,30,0.0324,46,0,11.6309,9.9740,0.0812,0.2232,6.2984,0.0000,0.0531,0.9002,0.6345,9.8064
0,33,33,3446818,5379484,1,661,abiealba,20,0.0146,1,9,8.7008,7.9333,0.0433,0.0638,6.2984,0.0000,0.0531,0.9002,0.6345,9.8064
0,33,33,3446818,5379484,1,661,fagusilv,140,14.8576,1,0,140.8999,41.7057,0.6521,0.9533,6.2984,0.0000,0.0531,0.9072,0.5923,9.8064
0,33,33,3446818,5379484,1,661,fagusilv,30,0.0791,34,0,14.3510,11.4645,0.2029,0.5622,6.2984,0.0000,0.0531,0.9072,0.5923,9.8064
0,34,34,3446843,5379484,1,661,fagusilv,90,2.6523,8,0,61.3652,30.8381,0.4349,0.8631,5.0464,0.0000,0.0508,0.9115,0.5923,10.4267
0,35,35,3446868,5379484,1,660,fagusilv,140,14.6781,2,0,140.0028,41.6510,0.4291,0.8512,5.1273,0.0000,0.0509,0.9112,0.5928,9.6965
0,36,36,3446893,5379484,1,657,fagusilv,340,20.9812,1,0,169.5799,43.0529,0.5566,0.9210,3.5511,0.0000,0.0507,0.9115,0.5945,0.0573
0,37,37,3446918,5379484,1,653,abiealba,0,0.0117,52,0,8.0419,7.4631,0.2343,0.0000,3.6974,0.0000,0.0529,0.0000,0.0000,33.7595
0,37,37,3446918,5379484,1,653,fagusilv,110,6.7536,1,0,94.7147,37.3167,0.8044,0.8496,3.6974,0.0000,0.0529,0.9075,0.5966,33.7595
0,37,37,3446918,5379484,1,653,fagusilv,0,0.0127,77,0,6.9285,6.5752,0.4248,0.0000,3.6974,0.0000,0.0529,0.0000,0.0000,33.7595
0,38,38,3446943,5379484,1,647,fagusilv,170,18.6246,2,0,158.9319,42.6331,0.3501,0.7788,6.3608,0.0000,0.0520,0.9092,0.6000,3.7602
0,39,39,3446968,5379484,1,640,fagusilv,150,16.4074,1,0,148.4910,42.1337,0.6266,0.9458,3.7152,0.0000,0.0535,0.9064,0.6043,21.8022
0,39,39,3446968,5379484,1,640,fagusilv,0,0.0117,60,0,6.7223,6.4296,0.2097,0.0000,3.7152,0.0000,0.0535,0.0000,0.0000,21.8022
0,40,40,3446993,5379484,1,630,abiealba,40,0.0913,36,0,17.2108,13.6414,0.1985,0.5695,7.0230,0.0000,0.0560,0.8943,0.6506,5.4232
0,40,40,3446993,5379484,1,630,abiealba,30,0.0229,29,2,10.2385,9.0144,0.0418,0.0665,7.0230,0.0000,0.0560,0.8943,0.6506,5.4232
0,40,40,3446993,5379484,1,630,abiealba,20,0.0139,1,14,8.5386,7.8180,0.0301,0.0108,7.0230,0.0000,0.0560,0.8943,0.6506,5.4232
0,40,40,3446993,5379484,1,630,fagusilv,40,0.1718,26,0,19.5485,14.5129,0.6791,0.9620,7.0230,0.0000,0.0560,0.9018,0.6102,5.4232
0,40,40,3446993,5379484,1,630,fagusilv,30,0.0433,28,0,11.2973,9.5332,0.0683,0.1845,7.0230,0.0000,0.0560,0.9018,0.6102,5.4232
0,41,41,3447018,5379484,1,627,fagusilv,70,0.9349,19,0,39.0716,23.6868,0.3993,0.7363,5.5634,0.0000,0.0555,0.9028,0.6120,13.2017
0,42,42,3447043,5379484,1,626,abiealba,10,0.0220,97,0,10.0943,8.9140,0.2445,0.6474,5.1889,0.0000,0.0684,0.8692,0.6527,8.8106
0,42,42,3447043,5379484,1,626,piceabie,10,0.0145,10,10,8.6840,7.9080,0.0814,0.0494,5.1889,0.0000,0.0684,0.8111,0.7531,8.8106
0,42,42,3447043,5379484,1,626,fagusilv,10,0.0268,69,0,9.3449,8.2405,0.7461,0.9741,5.1889,0.0000,0.0684,0.8786,0.6126,8.8106
0,43,43,3447068,5379484,1,624,abiealba,20,0.0267,103,0,10.8295,9.4239,0.1630,0.4875,6.4426,0.0000,0.0677,0.8708,0.6538,13.4236
0,43,43,3447068,5379484,1,624,abiealba,10,0.0125,9,2,8.2222,7.5922,0.0428,0.0727,6.4426,0.0000,0.0677,0.8708,0.6538,13.4236
0,43,43,3447068,5379484,1,624,fagusilv,20,0.0369,75,0,10.6082,9.0822,0.6737,0.9608,6.4426,0.0000,0.0677,0.8800,0.6138,13.4236
0,43,43,3447068,5379484,1,624,fagusilv,10,0.0133,6,1,7.0725,6.6765,0.0458,0.0884,6.4426,0.0000,0.0677,0.8800,0.6138,13.4236
0,44,44,3447093,5379484,1,624,abiealba,110,1.0278,20,0,45.8748,28.6476,0.3201,0.7365,6.9047,0.0000,0.0708,0.8643,0.6538,12.7173
0,45,45,3447118,5379484,1,624,abiealba,230,12.6093,2,0,147.4207,52.1563,0.4946,0.8914,4.2662,0.0000,0.0649,0.8764,0.6538,1.6420
0,46,46,3447143,5379484,1,623,abiealba,0,0.0138,75,0,8.5239,7.8075,0.3845,0.0000,4.1283,0.0000,0.0678,0.0000,0.0000,29.2041
0,46,46,3447143,5379484,1,623,piceabie,0,0.0134,39,0,8.4456,7.7390,0.1751,0.0000,4.1283,0.0000,0.0678,0.0000,0.0000,29.2041
0,46,46,3447143,5379484,1,623,fagusilv,0,0.0151,74,0,7.4422,6.9354,0.8079,0.0000,4.1283,0.0000,0.0678,0.0000,0.0000,29.2041
0,47,47,3447168,5379484,1,622,fagusilv,130,12.2652,2,0,127.5268,40.7902,0.4858,0.8896,4.3750,0.0000,0.0642,0.8866,0.6149,12.1053
0,48,48,3447193,5379484,1,620,fagusilv,340,21.3211,1,0,171.0821,43.1058,0.5517,0.9189,3.6047,0.0000,0.0644,0.8862,0.6161,0.0441
0,49,49,3447218,5379484,1,619,abiealba,340,13.6181,2,0,153.4050,52.7714,0.4728,0.8788,4.5394,0.0000,0.0664,0.8735,0.6564,0.0248
0,50,50,3447243,5379484,1,617,abiealba,20,0.0277,107,0,10.9808,9.5282,0.1584,0.4622,6.4938,0.0000,0.0693,0.8675,0.6574,15.2433
0,50,50,3447243,5379484,1,617,abiealba,10,0.0123,5,5,8.1806,7.5624,0.0405,0.0539,6.4938,0.0000,0.0693,0.8675,0.6574,15.2433
0,50,50,3447243,5379484,1,617,fagusilv,20,0.0404,70,0,10.9958,9.3366,0.6758,0.9596,6.4938,0.0000,0.0693,0.8769,0.6179,15.2433
0,50,50,3447243,5379484,1,617,fagusilv,10,0.0130,2,4,7.0065,6.6301,0.0417,0.0622,6.4938,0.0000,0.0693,0.8769,0.6179,15.2433
0,51,51,3447268,5379484,1,616,fagusilv,100,4.4894,5,0,78.0247,34.5659,0.4571,0.8771,4.7445,0.0000,0.0677,0.8799,0.6184,16.2116
0,52,52,3447293,5379484,1,617,fagusilv,340,21.3551,1,0,171.2322,43.1110,0.5512,0.9187,3.6101,0.0000,0.0649,0.8853,0.6179,0.0430
0,53,53,3447318,5379484,1,615,abiealba,10,0.0189,85,0,9.5444,8.5292,0.2379,0.6396,5.3297,0.0000,0.0665,0.8731,0.6585,21.7758
0,53,53,3447318,5379484,1,615,abiealba,0,0.0117,7,0,8.0309,7.4553,0.0734,0.0000,5.3297,0.0000,0.0665,0.0000,0.0000,21.7758
0,53,53,3447318,5379484,1,615,piceabie,10,0.0128,20,1,8.3072,7.6406,0.0940,0.0923,5.3297,0.0000,0.0665,0.8169,0.7572,21.7758
0,53,53,3447318,5379484,1,615,fagusilv,10,0.0225,89,0,8.7199,7.8168,0.7147,0.9687,5.3297,0.0000,0.0665,0.8822,0.6190,21.7758
0,53,53,3447318,5379484,1,615,fagusilv,0,0.0121,8,0,6.8063,6.4890,0.0785,0.0000,5.3297,0.0000,0.0665,0.0000,0.0000,21.7758
0,54,54,3447343,5379484,1,611,abiealba,30,0.0365,15,0,12.1550,10.3304,0.1502,0.4339,4.2288,0.0000,0.0692,0.8676,0.6606,7.1555
0,54,54,3447343,5379484,1,611,fagusilv,160,17.6951,1,0,154.6096,42.4379,0.6061,0.9392,4.2288,0.0000,0.0692,0.8771,0.6213,7.1555
0,54,54,3447343,5379484,1,611,fagusilv,30,0.0703,11,0,13.6934,11.0577,0.2005,0.5508,4.2288,0.0000,0.0692,0.8771,0.6213,7.1555
0,55,55,3447368,5379484,1,608,fagusilv,220,20.4059,1,0,167.0184,42.9593,0.5650,0.9244,3.4604,0.0000,0.0660,0.8831,0.6231,1.2389
0,56,56,3447393,5379484,1,607,abiealba,0,0.0121,53,0,8.1291,7.5256,0.2015,0.0000,4.0282,0.0000,0.0695,0.0000,0.0000,18.9711
0,56,56,3447393,5379484,1,607,fagusilv,150,16.1802,1,0,147.3946,42.0755,0.6302,0.9471,4.0282,0.0000,0.0695,0.8766,0.6236,18.9711
0,57,57,3447418,5379484,1,606,abiealba,160,6.8567,2,0,108.6651,46.6899,0.6457,0.9068,3.7453,0.0000,0.0686,0.8688,0.6631,19.6732
0,57,57,3447418,5379484,1,606,abiealba,0,0.0118,29,0,8.0786,7.4894,0.1922,0.0000,3.7453,0.0000,0.0686,0.0000,0.0000,19.6732
0,57,57,3447418,5379484,1,606,fagusilv,0,0.0124,28,0,6.8770,6.5389,0.2476,0.0000,3.7453,0.0000,0.0686,0.0000,0.0000,19.6732
0,58,58,3447443,5379484,1,607,fagusilv,210,19.8915,1,0,164.7078,42.8710,0.5726,0.9273,3.3794,0.0000,0.0888,0.8390,0.6236,2.0443
0,59,59,3447468,5379484,1,608,abiealba,60,0.0567,4,11,14.3431,11.7915,0.0326,0.0319,6.9991,0.0000,0.1198,0.7565,0.6621,3.3787
0,59,59,3447468,5379484,1,608,fagusilv,60,0.3624,45,0,26.4172,18.1206,0.3270,0.7701,6.9991,0.0000,0.1198,0.7751,0.6231,3.3787
1,0,60,3445993,5379509,1,739,fagusilv,340,20.0521,1,0,165.4316,42.8990,0.5702,0.9264,6.2553,0.0000,0.0392,0.9324,0.5458,0.1365
1,0,60,3445993,5379509,1,739,fagusilv,220,16.5175,1,0,149.0206,42.1614,0.1139,0.3235,6.2553,0.0000,0.0392,0.9324,0.5458,0.1365
1,1,61,3446018,5379509,1,738,fagusilv,130,11.8967,2,0,125.5447,40.6344,0.4951,0.8938,4.2600,0.0000,0.0304,0.9480,0.5465,8.3835
1,2,62,3446043,5379509,1,737,abiealba,50,0.0677,45,2,15.3392,12.4422,0.0444,0.0704,8.1148,0.0000,0.0487,0.9089,0.5941,5.6830
1,2,62,3446043,5379509,1,737,fagusilv,50,0.3127,39,0,24.8805,17.3525,0.4169,0.8432,8.1148,0.0000,0.0487,0.9152,0.5472,5.6830
1,3,63,3446068,5379509,1,733,fagusilv,80,1.2802,15,0,44.6422,25.7563,0.4029,0.7992,5.5091,0.0000,0.0534,0.9067,0.5498,15.3417
1,4,64,3446093,5379509,1,727,fagusilv,90,2.2124,10,0,56.6131,29.5488,0.4035,0.8397,5.5002,0.0000,0.0554,0.9030,0.5537,15.7990
1,5,65,3446118,5379509,1,717,fagusilv,210,18.2552,1,0,157.2230,42.5578,0.5974,0.9363,3.4050,0.0000,0.0556,0.9026,0.5602,3.1737
1,5,65,3446118,5379509,1,717,fagusilv,60,0.3305,2,0,25.4454,17.6374,0.2003,0.5497,3.4050,0.0000,0.0556,0.9026,0.5602,3.1737
1,6,66,3446143,5379509,1,710,abiealba,0,0.0132,22,0,8.3866,7.7096,0.1954,0.0000,3.8317,0.0000,0.0602,0.0000,0.0000,24.1764
1,6,66,3446143,5379509,1,710,piceabie,0,0.0119,9,0,8.0824,7.4804,0.1578,0.0000,3.8317,0.0000,0.0602,0.0000,0.0000,24.1764
1,6,66,3446143,5379509,1,710,fagusilv,100,4.1290,3,0,75.0498,33.9809,0.6443,0.9532,3.8317,0.0000,0.0602,0.8940,0.5647,24.1764
1,6,66,3446143,5379509,1,710,fagusilv,0,0.0145,25,0,7.3121,6.8445,0.2460,0.0000,3.8317,0.0000,0.0602,0.0000,0.0000,24.1764
1,7,67,3446168,5379509,1,705,abiealba,90,0.6753,19,0,38.4084,25.2851,0.4403,0.8648,7.0074,0.0000,0.0675,0.8712,0.6126,4.7515
1,7,67,3446168,5379509,1,705,abiealba,40,0.0332,19,5,11.7333,10.0438,0.0391,0.0520,7.0074,0.0000,0.0675,0.8712,0.6126,4.7515
1,7,67,3446168,5379509,1,705,fagusilv,40,0.0767,24,0,14.1745,11.3558,0.0677,0.1811,7.0074,0.0000,0.0675,0.8804,0.5679,4.7515
1,8,68,3446193,5379509,1,702,fagusilv,130,11.2863,2,0,122.2091,40.3591,0.5110,0.9026,4.0694,0.0000,0.0642,0.8866,0.5698,14.0576
1,9,69,3446218,5379509,1,703,fagusilv,210,18.8585,1,0,160.0077,42.6794,0.5881,0.9331,3.5412,0.0000,0.0592,0.8958,0.5691,2.9589
1,9,69,3446218,5379509,1,703,fagusilv,90,1.0771,1,0,41.4786,24.6070,0.1898,0.5267,3.5412,0.0000,0.0592,0.8958,0.5691,2.9589
1,10,70,3446243,5379509,1,706,fagusilv,200,19.1529,1,0,161.3558,42.7360,0.5837,0.9315,3.2633,0.0000,0.0434,0.9249,0.5672,2.7957
1,11,71,3446268,5379509,1,708,fagusilv,340,20.3571,1,0,166.7998,42.9511,0.5657,0.9247,3.4527,0.0000,0.0583,0.8976,0.5660,0.0977
1,12,72,3446293,5379509,1,708,fagusilv,200,18.9173,1,0,160.2776,42.6908,0.5872,0.9328,3.2263,0.0000,0.0579,0.8983,0.5660,5.9177
1,13,73,3446318,5379509,1,706,abiealba,10,0.0186,37,0,9.4924,8.4927,0.1858,0.5237,4.6997,0.0000,0.0594,0.8876,0.6121,16.9468
1,13,73,3446318,5379509,1,706,abiealba,0,0.0124,9,0,8.2099,7.5834,0.1024,0.0000,4.6997,0.0000,0.0594,0.0000,0.0000,16.9468
1,13,73,3446318,5379509,1,706,piceabie,10,0.0133,6,0,8.4160,7.7180,0.1114,0.1647,4.6997,0.0000,0.0594,0.8384,0.7242,16.9468
1,13,73,3446318,5379509,1,706,fagusilv,140,13.1888,1,0,132.4006,41.1501,0.6807,0.9605,4.6997,0.0000,0.0594,0.8955,0.5672,16.9468
1,13,73,3446318,5379509,1,706,fagusilv,10,0.0230,29,0,8.7973,7.8695,0.2789,0.6934,4.6997,0.0000,0.0594,0.8955,0.5672,16.9468
1,13,73,3446318,5379509,1,706,fagusilv,0,0.0134,15,0,7.0983,6.6946,0.1238,0.0000,4.6997,0.0000,0.0594,0.0000,0.0000,16.9468
1,14,74,3446343,5379509,1,706,abiealba,340,13.0104,2,0,149.8215,52.4091,0.4858,0.8865,4.3751,0.0000,0.0611,0.8842,0.6121,0.0280
1,15,75,3446368,5379509,1,705,abiealba,30,0.0367,65,0,12.1767,10.3451,0.1501,0.4270,5.6915,0.0000,0.0662,0.8738,0.6126,8.9272
1,15,75,3446368,5379509,1,705,fagusilv,160,16.5614,1,0,149.2313,42.1724,0.6241,0.9449,5.6915,0.0000,0.0662,0.8828,0.5679,8.9272
1,16,76,3446393,5379509,1,705,fagusilv,210,19.1992,1,0,161.5674,42.7448,0.5830,0.9312,3.2706,0.0000,0.0586,0.8971,0.5679,2.7956
1,17,77,3446418,5379509,1,703,fagusilv,90,2.3291,9,0,57.9162,29.9136,0.4278,0.8580,5.1455,0.0000,0.0600,0.8944,0.5691,15.7002
1,18,78,3446443,5379509,1,700,abiealba,10,0.0219,87,0,10.0740,8.8998,0.2615,0.6707,5.2662,0.0000,0.0652,0.8759,0.6153,11.8752
1,18,78,3446443,5379509,1,700,piceabie,10,0.0145,27,7,8.6694,7.8976,0.0906,0.0767,5.2662,0.0000,0.0652,0.8211,0.7266,11.8752
1,18,78,3446443,5379509,1,700,fagusilv,10,0.0263,69,0,9.2703,8.1902,0.7491,0.9740,5.2662,0.0000,0.0652,0.8847,0.5709,11.8752
1,19,79,3446468,5379509,1,698,fagusilv,130,11.2399,2,0,121.9527,40.3372,0.5122,0.9033,4.0549,0.0000,0.0648,0.8854,0.5720,14.7033
1,20,80,3446493,5379509,1,696,fagusilv,230,19.6522,1,0,163.6265,42.8284,0.5761,0.9287,5.4625,0.0000,0.0516,0.9099,0.5731,4.1722
1,20,80,3446493,5379509,1,696,fagusilv,160,11.8377,1,0,125.2252,40.6087,0.1325,0.3813,5.4625,0.0000,0.0516,0.9099,0.5731,4.1722
1,21,81,3446518,5379509,1,692,fagusilv,120,9.1823,2,0,110.1364,39.2091,0.5697,0.9288,3.4098,0.0000,0.0545,0.9045,0.5753,17.7818
1,22,82,3446543,5379509,1,686,abiealba,10,0.0199,113,0,9.7205,8.6527,0.1964,0.5531,5.8152,0.0000,0.0616,0.8831,0.6223,13.1931
1,22,82,3446543,5379509,1,686,abiealba,0,0.0112,6,0,7.9250,7.3793,0.0571,0.0000,5.8152,0.0000,0.0616,0.0000,0.0000,13.1931
1,22,82,3446543,5379509,1,686,fagusilv,10,0.0246,87,0,9.0298,8.0275,0.7058,0.9663,5.8152,0.0000,0.0616,0.8914,0.5786,13.1931
1,22,82,3446543,5379509,1,686,fagusilv,0,0.0118,7,0,6.7291,6.4344,0.0604,0.0000,5.8152,0.0000,0.0616,0.0000,0.0000,13.1931
